"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-08-22
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
42110,"LOVES #649",Brush,CO,ULSD,4.6338,0.2483,0.205,0,0.0792,0.15175,5.318,5.789,5.318,0.471
6134,"LOVES #644",Burlington,CO,ULSD,4.6338,0.2483,0.205,0,0.0825,0.15175,5.321,5.689,5.321,0.368
3450,"LOVES #873","Canon City",CO,ULSD,4.7631,0.2483,0.205,0,0.0975,0.15175,5.466,5.889,5.466,0.423
23358,"LOVES #850",Cortez,CO,ULSD,5.0794,0.2483,0.205,0,0.118,0.15175,5.802,5.989,5.802,0.187
44096,"LOVES #653",Eads,CO,ULSD,4.6338,0.2483,0.205,0,0.1367,0.15175,5.376,5.689,5.376,0.313
6047,"LOVES #517","Grand Junction",CO,ULSD,4.6338,0.2483,0.205,0,0.2508,0.15175,5.49,5.949,5.49,0.459
6142,"LOVES #377",Hudson,CO,ULSD,4.6338,0.2483,0.205,0,0.0725,0.15175,5.311,5.669,5.311,0.358
6053,"LOVES #23",Lamar,CO,ULSD,4.4243,0.2483,0.205,0,0.1385,0.15175,5.168,5.689,5.168,0.521
2266,"LOVES #826",Parachute,CO,ULSD,4.6338,0.2483,0.205,0,0.2508,0.15175,5.49,5.989,5.49,0.499
6038,"LOVES #226",Pueblo,CO,ULSD,4.7576,0.2483,0.205,0,0.095,0.15175,5.458,5.889,5.458,0.431
27380,"LOVES #1035",TRINIDAD,CO,ULSD,4.7576,0.2483,0.205,0,0.149,0.15175,5.512,5.649,5.512,0.137
13330,"LOVES #660",Walsenburg,CO,ULSD,4.7576,0.2483,0.205,0,0.149,0.15175,5.512,5.689,5.512,0.177
7225,"LOVES #646",Willington,CT,ULSD,4.5592,0.2483,0.499,0,0.0761,0,5.383,6.459,5.383,1.076
10281,"LOVES #228",Auburndale,FL,ULSD,4.6364,0.2483,0.389,0,0.065,0.02072,5.359,5.569,5.359,0.21
44300,"LOVES #708",Bushnell,FL,ULSD,4.6364,0.2483,0.389,0,0.0875,0.02072,5.382,5.589,5.382,0.207
10266,"LOVES #453",Cottondale,FL,ULSD,4.6872,0.2483,0.389,0,0.0662,0.02072,5.411,5.189,5.189,0
39001,"LOVES #627",Davenport,FL,ULSD,4.6869,0.2483,0.389,0,0.095,0.02072,5.44,5.619,5.44,0.179
10063,"LOVES #415","Fort Pierce",FL,ULSD,4.6305,0.2483,0.389,0,0.12,0.02072,5.409,5.589,5.409,0.18
10101,"LOVES #467","Fort Pierce",FL,ULSD,4.6305,0.2483,0.389,0,0.12,0.02072,5.409,5.589,5.409,0.18
2421,"LOVES #964",Gretna,FL,ULSD,4.6872,0.2483,0.389,0,0.1075,0.02072,5.453,5.189,5.189,0
25021,"LOVES #620",Hawthorne,FL,ULSD,4.6869,0.2483,0.389,0,0.1025,0.02072,5.447,5.589,5.447,0.142
10165,"LOVES #603",Jacksonville,FL,ULSD,4.6441,0.2483,0.389,0,0.06,0.02072,5.362,5.569,5.362,0.207
20166,"LOVES #761",Jacksonville,FL,ULSD,4.6441,0.2483,0.389,0,0.057,0.02072,5.359,5.569,5.359,0.21
27278,"LOVES #828",Jacksonville,FL,ULSD,4.6441,0.2483,0.389,0,0.0675,0.02072,5.37,5.549,5.37,0.179
10393,"LOVES #470",Jasper,FL,ULSD,4.5786,0.2483,0.389,0,0.11,0.02072,5.347,5.689,5.347,0.342
