"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-08
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
3079,"LOVES #280",Buckeye,AZ,ULSD,2.2727,0.2483,0.26,0,0.0758,0.01,2.867,3.159,2.867,0.292
3753,"LOVES #328","Chandler ",AZ,ULSD,2.2727,0.2483,0.26,0,0.0387,0.01,2.83,3.489,2.83,0.659
30448,"LOVES #972",ELOY,AZ,ULSD,2.2727,0.2483,0.26,0,0.0725,0.01,2.864,3.549,2.864,0.685
3087,"LOVES #265",Eloy,AZ,ULSD,2.2727,0.2483,0.26,0,0.0725,0.01,2.864,3.549,2.864,0.685
3084,"LOVES #296","Gila Bend",AZ,ULSD,2.2727,0.2483,0.26,0,0.1025,0.01,2.894,3.649,2.894,0.755
3082,"LOVES #278","Joseph City",AZ,ULSD,2.0589,0.2483,0.26,0,0.1899,0.01,2.767,3.449,2.767,0.682
3028,"LOVES #272",Kingman,AZ,ULSD,2.2345,0.2483,0.26,0,0.1558,0.01,2.909,3.749,2.909,0.84
3244,"LOVES #386","Lake Havasu City",AZ,ULSD,2.2345,0.2483,0.26,0,0.167,0.01,2.92,3.749,2.92,0.829
29105,"LOVES #722",Mayer,AZ,ULSD,2.2727,0.2483,0.26,0,0.0975,0.01,2.889,3.579,2.889,0.69
30348,"LOVES #350",Nogales,AZ,ULSD,2.3375,0.2483,0.26,0,0.0597,0.01,2.916,3.659,2.916,0.743
3081,"LOVES #286",Quartzsite,AZ,ULSD,2.2727,0.2483,0.26,0,0.135,0.01,2.926,3.889,2.926,0.963
3134,"LOVES #659",Tolleson,AZ,ULSD,2.2727,0.2483,0.26,0,0.062,0.01,2.853,3.149,2.853,0.296
49246,"LOVES #831",Willcox,AZ,ULSD,2.3375,0.2483,0.26,0,0.0821,0.01,2.938,3.689,2.938,0.751
3078,"LOVES #553",Williams,AZ,ULSD,2.2727,0.2483,0.26,0,0.1259,0.01,2.917,3.449,2.917,0.532
47463,"LOVES #971",Winslow,AZ,ULSD,2.2727,0.2483,0.26,0,0.17,0.01,2.961,3.389,2.961,0.428
3764,"LOVES #349",Yuma,AZ,ULSD,2.2615,0.2483,0.26,0,0.095,0.01,2.875,3.419,2.875,0.544
3495,"LOVES #830",Bakersfield,CA,ULSD,2.7,0.2483,0.466,0.42916,0.0725,0.02465,3.941,4.489,3.941,0.548
5356,"LOVES #374",Barstow,CA,ULSD,2.6927,0.2483,0.466,0.44488,0.0825,0.02465,3.959,4.689,3.959,0.73
34155,"LOVES #755",Boron,CA,ULSD,2.6927,0.2483,0.466,0.4343,0.1165,0.02465,3.982,4.989,3.982,1.007
5266,"LOVES #207",Coachella,CA,ULSD,2.7,0.2483,0.466,0.4516,0.1215,0.02465,4.012,4.329,4.012,0.317
5218,"LOVES #410",Corning,CA,ULSD,2.6045,0.2483,0.466,0.40499,0.1025,0.02465,3.851,4.149,3.851,0.298
5597,"LOVES #538",Lodi,CA,ULSD,2.5683,0.2483,0.466,0.39896,0.094,0.02465,3.8,4.689,3.8,0.889
5752,"LOVES #230","Lost Hills",CA,ULSD,2.573,0.2483,0.466,0.41859,0.124,0.02465,3.855,4.389,3.855,0.534
1217,"LOVES #736",Madera,CA,ULSD,2.573,0.2483,0.466,0.41558,0.1025,0.02465,3.83,4.889,3.83,1.059
42398,"LOVES #807",Patterson,CA,ULSD,2.5683,0.2483,0.466,0.40294,0.095,0.02465,3.805,4.889,3.805,1.084
5006,"LOVES #223","Ripon ",CA,ULSD,2.5683,0.2483,0.466,0.39727,0.0815,0.02465,3.786,4.849,3.786,1.063
24309,"LOVES #898",Salinas,CA,ULSD,2.5636,0.2483,0.466,0.44933,0.139,0.02465,3.891,4.889,3.891,0.998
5223,"LOVES #441","Santa Nella",CA,ULSD,2.5683,0.2483,0.466,0.39915,0.0954,0.02465,3.802,4.689,3.802,0.887
5211,"LOVES #392",Tehachapi,CA,ULSD,2.7,0.2483,0.466,0.43777,0.134,0.02465,4.011,4.989,4.011,0.978
5578,"LOVES #382",Tulare,CA,ULSD,2.573,0.2483,0.466,0.41558,0.1025,0.02465,3.83,4.659,3.83,0.829
44591,"LOVES #749",Westmorland,CA,ULSD,2.8025,0.2483,0.466,0.43159,0.1015,0.02465,4.075,4.689,4.075,0.614
1170,"LOVES #652",Williams,CA,ULSD,2.6131,0.2483,0.466,0.42176,0.1065,0.02465,3.88,4.589,3.88,0.709
37572,"LOVES #838",BRIGHTON,CO,ULSD,1.8851,0.2483,0.205,0,0.0388,0.14175,2.519,2.839,2.519,0.32
6058,"LOVES #300",Bennett,CO,ULSD,1.8851,0.2483,0.205,0,0.049,0.14175,2.529,2.889,2.529,0.36
42150,"LOVES #668",Berthoud,CO,ULSD,1.8851,0.2483,0.205,0,0.0587,0.14175,2.539,2.989,2.539,0.45
42110,"LOVES #649",Brush,CO,ULSD,1.8851,0.2483,0.205,0,0.0792,0.14175,2.559,3.589,2.559,1.03
6134,"LOVES #644",Burlington,CO,ULSD,1.8851,0.2483,0.205,0,0.0825,0.14175,2.563,3.589,2.563,1.026
3450,"LOVES #873","Canon City",CO,ULSD,1.9701,0.2483,0.205,0,0.095,0.14175,2.66,3.089,2.66,0.429
23358,"LOVES #850",Cortez,CO,ULSD,2.2022,0.2483,0.205,0,0.1155,0.14175,2.913,3.499,2.913,0.586
44096,"LOVES #653",Eads,CO,ULSD,1.8851,0.2483,0.205,0,0.1342,0.14175,2.614,3.089,2.614,0.475
6047,"LOVES #517","Grand Junction",CO,ULSD,1.8851,0.2483,0.205,0,0.2508,0.14175,2.731,3.249,2.731,0.518
6142,"LOVES #377",Hudson,CO,ULSD,1.8851,0.2483,0.205,0,0.06,0.14175,2.54,3.039,2.54,0.499
6053,"LOVES #23",Lamar,CO,ULSD,1.9021,0.2483,0.205,0,0.1385,0.14175,2.636,3.089,2.636,0.453
2266,"LOVES #826",Parachute,CO,ULSD,1.8851,0.2483,0.205,0,0.2508,0.14175,2.731,3.259,2.731,0.528
6038,"LOVES #226",Pueblo,CO,ULSD,1.9701,0.2483,0.205,0,0.0945,0.14175,2.66,3.089,2.66,0.429
27380,"LOVES #1035",TRINIDAD,CO,ULSD,1.9343,0.2483,0.205,0,0.149,0.14175,2.678,2.979,2.678,0.301
13330,"LOVES #660",Walsenburg,CO,ULSD,1.9343,0.2483,0.205,0,0.149,0.14175,2.678,2.989,2.678,0.311
7225,"LOVES #646",Willington,CT,ULSD,2.1885,0.2483,0.489,0,0.0761,0,3.002,4.889,3.002,1.887
10281,"LOVES #228",Auburndale,FL,ULSD,2.1746,0.2483,0.389,0,0.065,0.02072,2.898,3.529,2.898,0.631
44300,"LOVES #708",Bushnell,FL,ULSD,2.1746,0.2483,0.389,0,0.0875,0.02072,2.92,3.249,2.92,0.329
10266,"LOVES #453",Cottondale,FL,ULSD,2.1947,0.2483,0.389,0,0.0662,0.02072,2.919,3.489,2.919,0.57
39001,"LOVES #627",Davenport,FL,ULSD,2.225,0.2483,0.389,0,0.0925,0.02072,2.976,3.589,2.976,0.613
10063,"LOVES #415","Fort Pierce",FL,ULSD,2.2122,0.2483,0.389,0,0.12,0.02072,2.99,3.749,2.99,0.759
10101,"LOVES #467","Fort Pierce",FL,ULSD,2.2122,0.2483,0.389,0,0.12,0.02072,2.99,3.749,2.99,0.759
25021,"LOVES #620",Hawthorne,FL,ULSD,2.225,0.2483,0.389,0,0.0925,0.02072,2.976,3.789,2.976,0.813
10165,"LOVES #603",Jacksonville,FL,ULSD,2.186,0.2483,0.389,0,0.06,0.02072,2.904,3.689,2.904,0.785
20166,"LOVES #761",Jacksonville,FL,ULSD,2.186,0.2483,0.389,0,0.057,0.02072,2.901,3.989,2.901,1.088
27278,"LOVES #828",Jacksonville,FL,ULSD,2.186,0.2483,0.389,0,0.065,0.02072,2.909,3.649,2.909,0.74
10393,"LOVES #470",Jasper,FL,ULSD,2.1291,0.2483,0.389,0,0.1075,0.02072,2.895,3.349,2.895,0.454
31109,"LOVES #724","Lake City",FL,ULSD,2.1746,0.2483,0.389,0,0.1506,0.02072,2.983,3.579,2.983,0.596
36087,"LOVES #674","Lake Wales",FL,ULSD,2.225,0.2483,0.389,0,0.0875,0.02072,2.971,3.589,2.971,0.618
10382,"LOVES #379",Lee,FL,ULSD,2.1947,0.2483,0.389,0,0.105,0.02072,2.958,3.749,2.958,0.791
7138,"LOVES #802",Milton,FL,ULSD,2.1947,0.2483,0.389,0,0.1358,0.02072,2.989,3.449,2.989,0.46
49153,"LOVES #868",Mims,FL,ULSD,2.2357,0.2483,0.389,0,0.09,0.02072,2.984,3.789,2.984,0.805
49044,"LOVES #683","Moore Haven",FL,ULSD,2.2138,0.2483,0.389,0,0.1,0.02072,2.972,3.789,2.972,0.817
10127,"LOVES #561","Mossy Head",FL,ULSD,2.1947,0.2483,0.389,0,0.0985,0.02072,2.951,3.489,2.951,0.538
10118,"LOVES #495","North Fort Myers",FL,ULSD,2.1746,0.2483,0.389,0,0.1225,0.02072,2.955,3.789,2.955,0.834
10252,"LOVES #363",Ocala,FL,ULSD,2.1746,0.2483,0.389,0,0.1175,0.02072,2.95,3.319,2.95,0.369
10638,"LOVES #316","Ormond Beach",FL,ULSD,2.2357,0.2483,0.389,0,0.09,0.02072,2.984,3.789,2.984,0.805
36370,"LOVES #894","St Augustine",FL,ULSD,2.186,0.2483,0.389,0,0.075,0.02072,2.919,3.689,2.919,0.77
26156,"LOVES #808",Albany,GA,ULSD,2.1291,0.2483,0.373,0,0.07,0.0975,2.918,3.849,2.918,0.931
11188,"LOVES #405",Brunswick,GA,ULSD,2.186,0.2483,0.373,0,0.0595,0.0975,2.964,3.479,2.964,0.515
27148,"LOVES #735",Calhoun,GA,ULSD,2.0586,0.2483,0.373,0,0.0625,0.1275,2.87,3.389,2.87,0.519
1190,"LOVES #765",Commerce,GA,ULSD,2.1034,0.2483,0.373,0,0.05,0.0975,2.872,3.349,2.872,0.477
51171,"LOVES #801",Cordele,GA,ULSD,2.1291,0.2483,0.373,0,0.0825,0.0975,2.93,3.299,2.93,0.369
11098,"LOVES #320",Dublin,GA,ULSD,2.0927,0.2483,0.373,0,0.085,0.0975,2.897,3.569,2.897,0.672
27157,"LOVES #778",Ellabell,GA,ULSD,2.2516,0.2483,0.373,0,0.0775,0.1275,3.078,3.549,3.078,0.471
11466,"LOVES #359",Emerson,GA,ULSD,2.0932,0.2483,0.373,0,0.0645,0.0975,2.877,3.369,2.877,0.492
52100,"LOVES #893","Garden City",GA,ULSD,2.2516,0.2483,0.373,0,0.065,0.0975,3.035,3.389,3.035,0.354
11607,"LOVES #376",Hogansville,GA,ULSD,2.0932,0.2483,0.373,0,0.0775,0.0975,2.89,3.889,2.89,0.999
11302,"LOVES #307",Jackson,GA,ULSD,2.0932,0.2483,0.373,0,0.0712,0.1275,2.913,3.289,2.913,0.376
16060,"LOVES #698",Macon,GA,ULSD,2.0927,0.2483,0.373,0,0.06,0.0975,2.872,3.289,2.872,0.417
37259,"LOVES #781",Madison,GA,ULSD,2.1034,0.2483,0.373,0,0.065,0.0975,2.887,3.889,2.887,1.002
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.2516,0.2483,0.373,0,0.065,0.1275,3.065,3.449,3.065,0.384
32311,"LOVES #819",Rincon,GA,ULSD,2.2516,0.2483,0.373,0,0.065,0.0975,3.035,3.389,3.035,0.354
11983,"LOVES #354",Thomson,GA,ULSD,2.0687,0.2483,0.373,0,0.055,0.1275,2.873,3.589,2.873,0.716
11356,"LOVES #325",Tifton,GA,ULSD,2.1291,0.2483,0.373,0,0.0825,0.0975,2.93,3.789,2.93,0.859
23378,"LOVES #550",Valdosta,GA,ULSD,2.1947,0.2483,0.373,0,0.085,0.0975,2.999,3.389,2.999,0.39
11400,"LOVES #311","Waco ",GA,ULSD,2.0932,0.2483,0.373,0,0.0675,0.0975,2.88,3.399,2.88,0.519
7262,"LOVES #771","West Point",GA,ULSD,2.0728,0.2483,0.373,0,0.145,0.0975,2.937,3.929,2.937,0.992
15057,"LOVES #411",Clive,IA,ULSD,1.907,0.2483,0.325,0,0.06,0,2.54,3.149,2.54,0.609
15003,"LOVES #476",Davenport,IA,ULSD,1.9454,0.2483,0.325,0,0.08,0,2.599,3.689,2.599,1.09
44117,"LOVES #684",Ellsworth,IA,ULSD,1.9106,0.2483,0.325,0,0.0875,0,2.571,3.589,2.571,1.018
49061,"LOVES #670",Floyd,IA,ULSD,1.9106,0.2483,0.325,0,0.08,0,2.564,3.649,2.564,1.085
31255,"LOVES #869","Le Mars",IA,ULSD,1.909,0.2483,0.325,0,0.0537,0,2.536,3.369,2.536,0.833
41221,"LOVES #882",Muscatine,IA,ULSD,1.9454,0.2483,0.325,0,0.08,0,2.599,3.449,2.599,0.85
15388,"LOVES #361","Newton ",IA,ULSD,1.907,0.2483,0.325,0,0.055,0,2.535,3.449,2.535,0.914
47077,"LOVES #704","Pacific Junction",IA,ULSD,1.9617,0.2483,0.325,0,0.0675,0,2.603,3.489,2.603,0.886
15051,"LOVES #426",Shelby,IA,ULSD,1.9617,0.2483,0.325,0,0.06,0,2.595,3.419,2.595,0.824
15191,"LOVES #479","Sioux City",IA,ULSD,1.909,0.2483,0.325,0,0.063,0,2.545,3.569,2.545,1.024
17118,"LOVES #702",Waterloo,IA,ULSD,1.9163,0.2483,0.325,0,0.0608,0,2.55,3.579,2.55,1.029
22230,"LOVES #812",Bliss,ID,ULSD,2.1032,0.2483,0.32,0,0.0825,0.01,2.764,3.479,2.764,0.715
12519,"LOVES #334","Heyburn ",ID,ULSD,2.1032,0.2483,0.32,0,0.08,0.01,2.762,3.749,2.762,0.987
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.0748,0.2483,0.32,0,0.0775,0.01,2.731,3.359,2.731,0.628
12288,"LOVES #301","Post Falls",ID,ULSD,2.8236,0.2483,0.32,0,0.1258,0.01,3.528,3.259,3.259,0
46081,"LOVES #766",Atkinson,IL,ULSD,1.8743,0.2483,0.558,0.17229,0.0695,0.011,2.933,3.349,2.933,0.416
42345,"LOVES #768",Channahon,IL,ULSD,1.8743,0.2483,0.558,0.18965,0.057,0.171,3.098,3.249,3.098,0.151
14200,"LOVES #746",Decatur,IL,ULSD,1.9429,0.2483,0.558,0.21191,0.0587,0.021,3.041,3.249,3.041,0.208
13312,"LOVES #292",Dwight,IL,ULSD,1.8743,0.2483,0.558,0.16401,0.1086,0.011,2.964,3.329,2.964,0.365
1273,"LOVES #800","Elk Grove Village",IL,ULSD,1.8743,0.2483,0.558,0.22731,0.0595,0.071,3.038,3.479,3.038,0.441
10345,"LOVES #834","Grant Park",IL,ULSD,1.8743,0.2483,0.558,0.16049,0.06,0.011,2.912,3.249,2.912,0.337
38070,"LOVES #688",Greenup,IL,ULSD,1.9929,0.2483,0.558,0.18051,0.057,0.011,3.048,3.589,3.048,0.541
13281,"LOVES #384",Greenville,IL,ULSD,1.8883,0.2483,0.558,0.1947,0.0575,0.011,2.958,3.689,2.958,0.731
13167,"LOVES #578",Hamel,IL,ULSD,1.8883,0.2483,0.558,0.17385,0.047,0.011,2.926,3.259,2.926,0.333
52045,"LOVES #763",Hampshire,IL,ULSD,1.8743,0.2483,0.558,0.18378,0.0937,0.061,3.019,3.389,3.019,0.37
13015,"LOVES #318",Ina,IL,ULSD,1.8895,0.2483,0.558,0.15395,0.112,0.011,2.973,3.319,2.973,0.346
13311,"LOVES #395",Kankakee,IL,ULSD,1.8743,0.2483,0.558,0.18258,0.0595,0.011,2.934,3.389,2.934,0.455
44129,"LOVES #685",Knoxville,IL,ULSD,1.9454,0.2483,0.558,0.20227,0.087,0.011,3.052,3.749,3.052,0.697
13341,"LOVES #367","Le Roy",IL,ULSD,1.9429,0.2483,0.558,0.22082,0.165,0.011,3.146,3.329,3.146,0.183
46114,"LOVES #803",Marion,IL,ULSD,1.8883,0.2483,0.558,0.21656,0.092,0.031,3.034,3.789,3.034,0.755
33146,"LOVES #804",Monmouth,IL,ULSD,1.9454,0.2483,0.558,0.25448,0.0687,0.031,3.106,3.649,3.106,0.543
6283,"LOVES #851","Monroe Center",IL,ULSD,1.8851,0.2483,0.558,0.13801,0.0437,0.011,2.884,3.589,2.884,0.705
40315,"LOVES #859",Morris,IL,ULSD,1.8743,0.2483,0.558,0.13848,0.062,0.011,2.892,3.349,2.892,0.457
51216,"LOVES #824","Mt Vernon",IL,ULSD,1.8895,0.2483,0.558,0.21383,0.082,0.011,3.003,3.319,3.003,0.316
13222,"LOVES #583","New Baden",IL,ULSD,1.8883,0.2483,0.558,0.19688,0.057,0.011,2.959,3.829,2.959,0.87
10409,"LOVES #867",Normal,IL,ULSD,1.9429,0.2483,0.558,0.23153,0.0725,0.091,3.144,3.289,3.144,0.145
14140,"LOVES #750",Oakwood,IL,ULSD,1.9429,0.2483,0.558,0.17219,0.0737,0.011,3.006,3.489,3.006,0.483
13121,"LOVES #529",Oglesby,IL,ULSD,1.8743,0.2483,0.558,0.15562,0.0695,0.011,2.917,3.349,2.917,0.432
40240,"LOVES #880",Olney,IL,ULSD,1.9929,0.2483,0.558,0.20465,0.0666,0.011,3.081,3.529,3.081,0.448
49099,"LOVES #754",Rochelle,IL,ULSD,1.8851,0.2483,0.558,0.16007,0.0435,0.011,2.906,3.549,2.906,0.643
18290,"LOVES #775",Rockford,IL,ULSD,1.8851,0.2483,0.558,0.19255,0.0362,0.011,2.931,3.259,2.931,0.328
13315,"LOVES #322",Roscoe,IL,ULSD,1.8743,0.2483,0.558,0.17244,0.0714,0.011,2.935,3.749,2.935,0.814
10177,"LOVES #758",Sauget,IL,ULSD,1.8883,0.2483,0.558,0.16869,0.052,0.011,2.926,3.279,2.926,0.353
24040,"LOVES #606","South Holland",IL,ULSD,1.8743,0.2483,0.558,0.22038,0.0762,0.101,3.078,3.389,3.078,0.311
44116,"LOVES #687","South Jacksonville",IL,ULSD,1.8883,0.2483,0.558,0.16332,0.0851,0.011,2.954,3.389,2.954,0.435
44919,"LOVES #798",Tuscola,IL,ULSD,1.9429,0.2483,0.558,0.17803,0.075,0.011,3.013,3.629,3.013,0.616
13949,"LOVES #351","Utica ",IL,ULSD,1.8743,0.2483,0.558,0.15509,0.062,0.011,2.909,3.349,2.909,0.44
39251,"LOVES #425",WILMINGTON,IL,ULSD,1.8743,0.2483,0.558,0.16547,0.1603,0.061,3.067,3.189,3.067,0.122
30200,"LOVES #770",Wadsworth,IL,ULSD,1.8865,0.2483,0.558,0.18468,0.0947,0.059,3.031,3.789,3.031,0.758
13138,"LOVES #249",Williamsville,IL,ULSD,1.9399,0.2483,0.558,0.20179,0.057,0.041,3.046,3.289,3.046,0.243
14203,"LOVES #551",Angola,IN,ULSD,1.9154,0.2483,0.61,0,0.0875,0.01,2.871,3.789,2.871,0.918
14313,"LOVES #394",Demotte,IN,ULSD,1.878,0.2483,0.61,0,0.0725,0.01,2.819,3.289,2.819,0.47
14115,"LOVES #417",Gary,IN,ULSD,1.878,0.2483,0.61,0,0.0575,0.01,2.804,3.389,2.804,0.585
16125,"LOVES #729",Goshen,IN,ULSD,1.9154,0.2483,0.61,0,0.0625,0.01,2.846,3.449,2.846,0.603
14092,"LOVES #414",Haubstadt,IN,ULSD,2.0755,0.2483,0.61,0,0.07,0.01,3.014,3.729,3.014,0.715
45195,"LOVES #879",Huntington,IN,ULSD,1.9596,0.2483,0.61,0,0.0708,0.01,2.899,3.199,2.899,0.3
14112,"LOVES #601",Knightstown,IN,ULSD,2.0015,0.2483,0.61,0,0.0725,0.01,2.942,3.889,2.942,0.947
22321,"LOVES #874",Lafayette,IN,ULSD,1.878,0.2483,0.61,0,0.0845,0.01,2.831,3.789,2.831,0.958
16246,"LOVES #839",Leavenworth,IN,ULSD,2.095,0.2483,0.61,0,0.0775,0.01,3.041,3.849,3.041,0.808
14389,"LOVES #323",Marion,IN,ULSD,2.0082,0.2483,0.61,0,0.0625,0.01,2.939,3.539,2.939,0.6
14938,"LOVES #355","Memphis ",IN,ULSD,2.095,0.2483,0.61,0,0.0775,0.01,3.041,4.089,3.041,1.048
11426,"LOVES #876","Michigan City",IN,ULSD,1.878,0.2483,0.61,0,0.06,0.01,2.806,3.749,2.806,0.943
14316,"LOVES #254",Mooresville,IN,ULSD,2.0015,0.2483,0.61,0,0.062,0.01,2.932,3.989,2.932,1.057
14182,"LOVES #600",Pendleton,IN,ULSD,2.0082,0.2483,0.61,0,0.065,0.01,2.942,3.749,2.942,0.807
14388,"LOVES #319",Pittsboro,IN,ULSD,2.0015,0.2483,0.61,0,0.0725,0.01,2.942,3.989,2.942,1.047
14081,"LOVES #633",Plymouth,IN,ULSD,1.9154,0.2483,0.61,0,0.08,0.01,2.864,3.949,2.864,1.085
14228,"LOVES #222","Richmond ",IN,ULSD,2.0015,0.2483,0.61,0,0.0725,0.01,2.942,3.889,2.942,0.947
14351,"LOVES #391","Saint Paul",IN,ULSD,2.0015,0.2483,0.61,0,0.0775,0.01,2.947,4.089,2.947,1.142
52006,"LOVES #664","Terre Haute",IN,ULSD,2.0015,0.2483,0.61,0,0.09,0.01,2.96,3.729,2.96,0.769
28095,"LOVES #710",Tipton,IN,ULSD,2.0082,0.2483,0.61,0,0.0549,0.01,2.931,3.949,2.931,1.018
14117,"LOVES #451",Whiteland,IN,ULSD,2.0015,0.2483,0.61,0,0.0725,0.01,2.942,4.049,2.942,1.107
14371,"LOVES #459",Whitestown,IN,ULSD,2.0015,0.2483,0.61,0,0.0625,0.01,2.932,3.679,2.932,0.747
14164,"LOVES #592",Woodburn,IN,ULSD,1.9596,0.2483,0.61,0,0.0833,0.01,2.911,3.449,2.911,0.538
44408,"LOVES #732",Abilene,KS,ULSD,1.8948,0.2483,0.26,0,0.055,0.0103,2.468,3.719,2.468,1.251
16088,"LOVES #647",Belleville,KS,ULSD,1.8948,0.2483,0.26,0,0.0901,0.0103,2.504,3.779,2.504,1.275
27049,"LOVES #692",Chanute,KS,ULSD,1.8559,0.2483,0.26,0,0.1142,0.0103,2.489,3.489,2.489,1
47037,"LOVES #695",Cunningham,KS,ULSD,1.8559,0.2483,0.26,0,0.0792,0.0103,2.454,3.749,2.454,1.295
16043,"LOVES #558","Dodge City",KS,ULSD,1.8559,0.2483,0.26,0,0.1287,0.0103,2.503,3.749,2.503,1.246
16242,"LOVES #455",Ellis,KS,ULSD,1.9021,0.2483,0.26,0,0.1075,0.0103,2.528,3.449,2.528,0.921
