"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-28
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
44598,"LOVES #689","Lake Village",AR,ULSD,2.3178,0.2483,0.285,0,0.0992,0.003,2.953,3.489,2.953,0.536
4198,"LOVES #457","Little Rock",AR,ULSD,2.3178,0.2483,0.285,0,0.06,0.003,2.914,3.549,2.914,0.635
10170,"LOVES #779",Malvern,AR,ULSD,2.3824,0.2483,0.285,0,0.087,0.003,3.006,3.849,3.006,0.843
4122,"LOVES #267",Morrilton,AR,ULSD,2.3178,0.2483,0.285,0,0.0875,0.003,2.942,3.589,2.942,0.647
4053,"LOVES #236","N Little Rock",AR,ULSD,2.3178,0.2483,0.285,0,0.06,0.003,2.914,3.549,2.914,0.635
4134,"LOVES #271",Ozark,AR,ULSD,2.3178,0.2483,0.285,0,0.0875,0.003,2.942,3.589,2.942,0.647
4150,"LOVES #275",Palestine,AR,ULSD,2.3412,0.2483,0.285,0,0.0555,0.003,2.933,3.689,2.933,0.756
35130,"LOVES #661","Pine Bluff",AR,ULSD,2.3178,0.2483,0.285,0,0.0751,0.003,2.929,3.489,2.929,0.56
4321,"LOVES #277",Prescott,AR,ULSD,2.3824,0.2483,0.285,0,0.0884,0.003,3.007,3.989,3.007,0.982
21236,"LOVES #884",Prescott,AR,ULSD,2.3824,0.2483,0.285,0,0.0884,0.003,3.007,3.989,3.007,0.982
4075,"LOVES #557",Searcy,AR,ULSD,2.3178,0.2483,0.285,0,0.07,0.003,2.924,3.649,2.924,0.725
4037,"LOVES #450","West Memphis",AR,ULSD,2.3412,0.2483,0.285,0,0.0575,0.003,2.935,3.689,2.935,0.754
3313,"LOVES #460",Benson,AZ,ULSD,2.5757,0.2483,0.26,0,0.0908,0.01,3.185,3.789,3.185,0.604
3079,"LOVES #280",Buckeye,AZ,ULSD,2.5025,0.2483,0.26,0,0.0758,0.01,3.097,4.049,3.097,0.952
3753,"LOVES #328","Chandler ",AZ,ULSD,2.5025,0.2483,0.26,0,0.0387,0.01,3.06,4.089,3.06,1.029
30448,"LOVES #972",ELOY,AZ,ULSD,2.5025,0.2483,0.26,0,0.0725,0.01,3.093,4.089,3.093,0.996
3087,"LOVES #265",Eloy,AZ,ULSD,2.5025,0.2483,0.26,0,0.0725,0.01,3.093,4.089,3.093,0.996
3084,"LOVES #296","Gila Bend",AZ,ULSD,2.5025,0.2483,0.26,0,0.1025,0.01,3.123,4.049,3.123,0.926
3082,"LOVES #278","Joseph City",AZ,ULSD,2.456,0.2483,0.26,0,0.1899,0.01,3.164,4.189,3.164,1.025
3028,"LOVES #272",Kingman,AZ,ULSD,2.4593,0.2483,0.26,0,0.1558,0.01,3.133,4.049,3.133,0.916
3244,"LOVES #386","Lake Havasu City",AZ,ULSD,2.4593,0.2483,0.26,0,0.167,0.01,3.145,4.049,3.145,0.904
29105,"LOVES #722",Mayer,AZ,ULSD,2.5025,0.2483,0.26,0,0.0975,0.01,3.118,4.089,3.118,0.971
30348,"LOVES #350",Nogales,AZ,ULSD,2.5757,0.2483,0.26,0,0.0597,0.01,3.154,3.789,3.154,0.635
3081,"LOVES #286",Quartzsite,AZ,ULSD,2.5025,0.2483,0.26,0,0.135,0.01,3.156,4.089,3.156,0.933
3134,"LOVES #659",Tolleson,AZ,ULSD,2.5025,0.2483,0.26,0,0.062,0.01,3.083,4.089,3.083,1.006
49246,"LOVES #831",Willcox,AZ,ULSD,2.5757,0.2483,0.26,0,0.0821,0.01,3.176,4.189,3.176,1.013
3078,"LOVES #553",Williams,AZ,ULSD,2.5025,0.2483,0.26,0,0.1259,0.01,3.147,4.149,3.147,1.002
47463,"LOVES #971",Winslow,AZ,ULSD,2.5025,0.2483,0.26,0,0.17,0.01,3.191,4.189,3.191,0.998
3764,"LOVES #349",Yuma,AZ,ULSD,2.4432,0.2483,0.26,0,0.095,0.01,3.057,3.989,3.057,0.932
3495,"LOVES #830",Bakersfield,CA,ULSD,2.9454,0.2483,0.466,0.46352,0.0725,0.02465,4.22,4.949,4.22,0.729
5356,"LOVES #374",Barstow,CA,ULSD,2.889,0.2483,0.466,0.47335,0.0825,0.02465,4.184,4.889,4.184,0.705
34155,"LOVES #755",Boron,CA,ULSD,2.889,0.2483,0.466,0.46178,0.1165,0.02465,4.206,5.089,4.206,0.883
5266,"LOVES #207",Coachella,CA,ULSD,2.9027,0.2483,0.466,0.48099,0.1215,0.02465,4.244,4.889,4.244,0.645
5218,"LOVES #410",Corning,CA,ULSD,2.933,0.2483,0.466,0.44934,0.1025,0.02465,4.224,4.889,4.224,0.665
5597,"LOVES #538",Lodi,CA,ULSD,2.8897,0.2483,0.466,0.44235,0.094,0.02465,4.165,4.889,4.165,0.724
5752,"LOVES #230","Lost Hills",CA,ULSD,2.8876,0.2483,0.466,0.46264,0.124,0.02465,4.213,4.889,4.213,0.676
1217,"LOVES #736",Madera,CA,ULSD,2.8876,0.2483,0.466,0.45963,0.1025,0.02465,4.189,5.149,4.189,0.96
42398,"LOVES #807",Patterson,CA,ULSD,2.8897,0.2483,0.466,0.44675,0.095,0.02465,4.17,5.089,4.17,0.919
5006,"LOVES #223","Ripon ",CA,ULSD,2.8897,0.2483,0.466,0.44066,0.0815,0.02465,4.151,4.989,4.151,0.838
24309,"LOVES #898",Salinas,CA,ULSD,2.8752,0.2483,0.466,0.49607,0.139,0.02465,4.249,5.089,4.249,0.84
5223,"LOVES #441","Santa Nella",CA,ULSD,2.8897,0.2483,0.466,0.44254,0.0954,0.02465,4.167,5.189,4.167,1.022
5211,"LOVES #392",Tehachapi,CA,ULSD,2.9454,0.2483,0.466,0.47213,0.134,0.02465,4.29,5.089,4.29,0.799
5578,"LOVES #382",Tulare,CA,ULSD,2.8876,0.2483,0.466,0.45963,0.1025,0.02465,4.189,4.989,4.189,0.8
44591,"LOVES #749",Westmorland,CA,ULSD,2.9895,0.2483,0.466,0.45683,0.1015,0.02465,4.287,5.089,4.287,0.802
1170,"LOVES #652",Williams,CA,ULSD,2.9283,0.2483,0.466,0.46589,0.1065,0.02465,4.24,4.889,4.24,0.649
37572,"LOVES #838",BRIGHTON,CO,ULSD,2.3798,0.2483,0.205,0,0.0388,0.14175,3.014,3.189,3.014,0.175
6058,"LOVES #300",Bennett,CO,ULSD,2.3798,0.2483,0.205,0,0.049,0.14175,3.024,3.229,3.024,0.205
42150,"LOVES #668",Berthoud,CO,ULSD,2.3798,0.2483,0.205,0,0.0587,0.14175,3.034,3.689,3.034,0.655
42110,"LOVES #649",Brush,CO,ULSD,2.3798,0.2483,0.205,0,0.0792,0.14175,3.054,3.589,3.054,0.535
6134,"LOVES #644",Burlington,CO,ULSD,2.3798,0.2483,0.205,0,0.0825,0.14175,3.057,3.789,3.057,0.732
3450,"LOVES #873","Canon City",CO,ULSD,2.4133,0.2483,0.205,0,0.095,0.14175,3.103,3.689,3.103,0.586
23358,"LOVES #850",Cortez,CO,ULSD,2.5822,0.2483,0.205,0,0.1155,0.14175,3.293,3.689,3.293,0.396
44096,"LOVES #653",Eads,CO,ULSD,2.3798,0.2483,0.205,0,0.1342,0.14175,3.109,3.689,3.109,0.58
6047,"LOVES #517","Grand Junction",CO,ULSD,2.3798,0.2483,0.205,0,0.2508,0.14175,3.226,3.789,3.226,0.563
6142,"LOVES #377",Hudson,CO,ULSD,2.3798,0.2483,0.205,0,0.06,0.14175,3.035,3.389,3.035,0.354
6053,"LOVES #23",Lamar,CO,ULSD,2.2611,0.2483,0.205,0,0.1385,0.14175,2.995,3.419,2.995,0.424
2266,"LOVES #826",Parachute,CO,ULSD,2.3798,0.2483,0.205,0,0.2508,0.14175,3.226,3.789,3.226,0.563
6038,"LOVES #226",Pueblo,CO,ULSD,2.4133,0.2483,0.205,0,0.0945,0.14175,3.103,3.689,3.103,0.586
27380,"LOVES #1035",TRINIDAD,CO,ULSD,2.3918,0.2483,0.205,0,0.149,0.14175,3.136,3.289,3.136,0.153
13330,"LOVES #660",Walsenburg,CO,ULSD,2.3918,0.2483,0.205,0,0.149,0.14175,3.136,3.289,3.136,0.153
7225,"LOVES #646",Willington,CT,ULSD,2.694,0.2483,0.489,0,0.0761,0,3.507,4.899,3.507,1.392
10281,"LOVES #228",Auburndale,FL,ULSD,2.4226,0.2483,0.389,0,0.065,0.02072,3.146,3.789,3.146,0.643
44300,"LOVES #708",Bushnell,FL,ULSD,2.4226,0.2483,0.389,0,0.0875,0.02072,3.168,3.849,3.168,0.681
10266,"LOVES #453",Cottondale,FL,ULSD,2.4416,0.2483,0.389,0,0.0662,0.02072,3.166,3.889,3.166,0.723
39001,"LOVES #627",Davenport,FL,ULSD,2.4639,0.2483,0.389,0,0.0925,0.02072,3.214,3.889,3.214,0.675
10063,"LOVES #415","Fort Pierce",FL,ULSD,2.4472,0.2483,0.389,0,0.12,0.02072,3.225,3.989,3.225,0.764
10101,"LOVES #467","Fort Pierce",FL,ULSD,2.4472,0.2483,0.389,0,0.12,0.02072,3.225,3.989,3.225,0.764
25021,"LOVES #620",Hawthorne,FL,ULSD,2.4639,0.2483,0.389,0,0.0925,0.02072,3.214,4.089,3.214,0.875
10165,"LOVES #603",Jacksonville,FL,ULSD,2.4364,0.2483,0.389,0,0.06,0.02072,3.154,3.789,3.154,0.635
20166,"LOVES #761",Jacksonville,FL,ULSD,2.4364,0.2483,0.389,0,0.057,0.02072,3.151,4.089,3.151,0.938
27278,"LOVES #828",Jacksonville,FL,ULSD,2.4364,0.2483,0.389,0,0.065,0.02072,3.159,3.649,3.159,0.49
10393,"LOVES #470",Jasper,FL,ULSD,2.3861,0.2483,0.389,0,0.1075,0.02072,3.152,3.849,3.152,0.697
31109,"LOVES #724","Lake City",FL,ULSD,2.4226,0.2483,0.389,0,0.1506,0.02072,3.231,3.849,3.231,0.618
36087,"LOVES #674","Lake Wales",FL,ULSD,2.4639,0.2483,0.389,0,0.0875,0.02072,3.209,3.889,3.209,0.68
10382,"LOVES #379",Lee,FL,ULSD,2.4416,0.2483,0.389,0,0.105,0.02072,3.205,3.989,3.205,0.784
7138,"LOVES #802",Milton,FL,ULSD,2.4416,0.2483,0.389,0,0.1358,0.02072,3.235,3.849,3.235,0.614
49153,"LOVES #868",Mims,FL,ULSD,2.481,0.2483,0.389,0,0.09,0.02072,3.229,3.949,3.229,0.72
49044,"LOVES #683","Moore Haven",FL,ULSD,2.4491,0.2483,0.389,0,0.1,0.02072,3.207,3.989,3.207,0.782
10127,"LOVES #561","Mossy Head",FL,ULSD,2.4416,0.2483,0.389,0,0.0985,0.02072,3.198,3.889,3.198,0.691
10118,"LOVES #495","North Fort Myers",FL,ULSD,2.4226,0.2483,0.389,0,0.1225,0.02072,3.203,3.989,3.203,0.786
10252,"LOVES #363",Ocala,FL,ULSD,2.4226,0.2483,0.389,0,0.1175,0.02072,3.198,3.949,3.198,0.751
10638,"LOVES #316","Ormond Beach",FL,ULSD,2.481,0.2483,0.389,0,0.09,0.02072,3.229,4.049,3.229,0.82
36370,"LOVES #894","St Augustine",FL,ULSD,2.4364,0.2483,0.389,0,0.075,0.02072,3.169,4.049,3.169,0.88
26156,"LOVES #808",Albany,GA,ULSD,2.3861,0.2483,0.373,0,0.07,0.0975,3.175,3.989,3.175,0.814
11188,"LOVES #405",Brunswick,GA,ULSD,2.4364,0.2483,0.373,0,0.0595,0.0975,3.215,3.889,3.215,0.674
27148,"LOVES #735",Calhoun,GA,ULSD,2.3155,0.2483,0.373,0,0.0625,0.1275,3.127,3.749,3.127,0.622
1190,"LOVES #765",Commerce,GA,ULSD,2.3448,0.2483,0.373,0,0.05,0.0975,3.114,3.749,3.114,0.635
51171,"LOVES #801",Cordele,GA,ULSD,2.3861,0.2483,0.373,0,0.0825,0.0975,3.187,3.789,3.187,0.602
11098,"LOVES #320",Dublin,GA,ULSD,2.345,0.2483,0.373,0,0.085,0.0975,3.149,3.789,3.149,0.64
27157,"LOVES #778",Ellabell,GA,ULSD,2.4919,0.2483,0.373,0,0.0775,0.1275,3.318,3.889,3.318,0.571
11466,"LOVES #359",Emerson,GA,ULSD,2.3443,0.2483,0.373,0,0.0645,0.0975,3.128,3.749,3.128,0.621
52100,"LOVES #893","Garden City",GA,ULSD,2.4919,0.2483,0.373,0,0.065,0.0975,3.276,3.689,3.276,0.413
11607,"LOVES #376",Hogansville,GA,ULSD,2.3443,0.2483,0.373,0,0.0775,0.0975,3.141,3.949,3.141,0.808
11302,"LOVES #307",Jackson,GA,ULSD,2.3443,0.2483,0.373,0,0.0712,0.1275,3.164,3.849,3.164,0.685
16060,"LOVES #698",Macon,GA,ULSD,2.345,0.2483,0.373,0,0.06,0.0975,3.124,3.749,3.124,0.625
37259,"LOVES #781",Madison,GA,ULSD,2.3448,0.2483,0.373,0,0.065,0.0975,3.129,3.949,3.129,0.82
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.4919,0.2483,0.373,0,0.065,0.1275,3.306,3.749,3.306,0.443
32311,"LOVES #819",Rincon,GA,ULSD,2.4919,0.2483,0.373,0,0.065,0.0975,3.276,3.549,3.276,0.273
11983,"LOVES #354",Thomson,GA,ULSD,2.3275,0.2483,0.373,0,0.055,0.1275,3.131,3.849,3.131,0.718
11356,"LOVES #325",Tifton,GA,ULSD,2.3861,0.2483,0.373,0,0.0825,0.0975,3.187,3.949,3.187,0.762
23378,"LOVES #550",Valdosta,GA,ULSD,2.4416,0.2483,0.373,0,0.085,0.0975,3.245,3.849,3.245,0.604
11400,"LOVES #311","Waco ",GA,ULSD,2.3443,0.2483,0.373,0,0.0675,0.0975,3.131,3.789,3.131,0.658
7262,"LOVES #771","West Point",GA,ULSD,2.3245,0.2483,0.373,0,0.145,0.0975,3.188,3.769,3.188,0.581
15057,"LOVES #411",Clive,IA,ULSD,2.2676,0.2483,0.325,0,0.06,0,2.901,3.889,2.901,0.988
15003,"LOVES #476",Davenport,IA,ULSD,2.3136,0.2483,0.325,0,0.08,0,2.967,3.989,2.967,1.022
44117,"LOVES #684",Ellsworth,IA,ULSD,2.2652,0.2483,0.325,0,0.0875,0,2.926,3.889,2.926,0.963
49061,"LOVES #670",Floyd,IA,ULSD,2.2652,0.2483,0.325,0,0.08,0,2.919,3.889,2.919,0.97
31255,"LOVES #869","Le Mars",IA,ULSD,2.2673,0.2483,0.325,0,0.0537,0,2.894,3.689,2.894,0.795
41221,"LOVES #882",Muscatine,IA,ULSD,2.3136,0.2483,0.325,0,0.08,0,2.967,3.489,2.967,0.522
15388,"LOVES #361","Newton ",IA,ULSD,2.2676,0.2483,0.325,0,0.055,0,2.896,3.889,2.896,0.993
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.3301,0.2483,0.325,0,0.0675,0,2.971,3.789,2.971,0.818
15051,"LOVES #426",Shelby,IA,ULSD,2.3301,0.2483,0.325,0,0.06,0,2.963,3.789,2.963,0.826
15191,"LOVES #479","Sioux City",IA,ULSD,2.2673,0.2483,0.325,0,0.063,0,2.904,3.889,2.904,0.985
17118,"LOVES #702",Waterloo,IA,ULSD,2.2768,0.2483,0.325,0,0.0608,0,2.911,3.689,2.911,0.778
22230,"LOVES #812",Bliss,ID,ULSD,2.4546,0.2483,0.32,0,0.0825,0.01,3.115,3.849,3.115,0.734
12519,"LOVES #334","Heyburn ",ID,ULSD,2.4546,0.2483,0.32,0,0.08,0.01,3.113,3.849,3.113,0.736
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.4659,0.2483,0.32,0,0.0775,0.01,3.122,3.749,3.122,0.627
12288,"LOVES #301","Post Falls",ID,ULSD,3.2432,0.2483,0.32,0,0.1258,0.01,3.947,3.849,3.849,0
46081,"LOVES #766",Atkinson,IL,ULSD,2.2182,0.2483,0.558,0.19894,0.0695,0.011,3.304,3.689,3.304,0.385
42345,"LOVES #768",Channahon,IL,ULSD,2.2182,0.2483,0.558,0.21716,0.057,0.171,3.47,3.749,3.47,0.279
14200,"LOVES #746",Decatur,IL,ULSD,2.1654,0.2483,0.558,0.23249,0.0587,0.021,3.284,3.549,3.284,0.265
13312,"LOVES #292",Dwight,IL,ULSD,2.2182,0.2483,0.558,0.18894,0.1086,0.011,3.333,3.689,3.333,0.356
1273,"LOVES #800","Elk Grove Village",IL,ULSD,2.2182,0.2483,0.558,0.2617,0.0595,0.071,3.417,3.849,3.417,0.432
10345,"LOVES #834","Grant Park",IL,ULSD,2.2182,0.2483,0.558,0.18542,0.06,0.011,3.281,3.349,3.281,0.068
38070,"LOVES #688",Greenup,IL,ULSD,2.2511,0.2483,0.558,0.20052,0.057,0.011,3.326,3.889,3.326,0.563
13281,"LOVES #384",Greenville,IL,ULSD,2.1966,0.2483,0.558,0.22167,0.0575,0.011,3.293,3.889,3.293,0.596
13167,"LOVES #578",Hamel,IL,ULSD,2.1966,0.2483,0.558,0.19805,0.047,0.011,3.259,3.749,3.259,0.49
52045,"LOVES #763",Hampshire,IL,ULSD,2.2182,0.2483,0.558,0.2113,0.0937,0.061,3.391,3.789,3.391,0.398
13015,"LOVES #318",Ina,IL,ULSD,2.2045,0.2483,0.558,0.17522,0.112,0.011,3.309,3.789,3.309,0.48
13311,"LOVES #395",Kankakee,IL,ULSD,2.2182,0.2483,0.558,0.21095,0.0595,0.011,3.306,3.749,3.306,0.443
44129,"LOVES #685",Knoxville,IL,ULSD,2.3136,0.2483,0.558,0.23449,0.087,0.011,3.452,3.889,3.452,0.437
13341,"LOVES #367","Le Roy",IL,ULSD,2.1654,0.2483,0.558,0.2414,0.165,0.011,3.389,3.689,3.389,0.3
46114,"LOVES #803",Marion,IL,ULSD,2.1966,0.2483,0.558,0.24585,0.092,0.031,3.372,3.949,3.372,0.577
33146,"LOVES #804",Monmouth,IL,ULSD,2.3136,0.2483,0.558,0.29498,0.0687,0.031,3.515,3.589,3.515,0.074
6283,"LOVES #851","Monroe Center",IL,ULSD,2.2007,0.2483,0.558,0.15773,0.0437,0.011,3.219,3.789,3.219,0.57
40315,"LOVES #859",Morris,IL,ULSD,2.2182,0.2483,0.558,0.15997,0.062,0.011,3.257,3.789,3.257,0.532
51216,"LOVES #824","Mt Vernon",IL,ULSD,2.2045,0.2483,0.558,0.24375,0.082,0.011,3.348,3.789,3.348,0.441
13222,"LOVES #583","New Baden",IL,ULSD,2.1966,0.2483,0.558,0.22416,0.057,0.011,3.295,3.949,3.295,0.654
10409,"LOVES #867",Normal,IL,ULSD,2.1654,0.2483,0.558,0.25323,0.0725,0.091,3.388,3.589,3.388,0.201
14140,"LOVES #750",Oakwood,IL,ULSD,2.1654,0.2483,0.558,0.18888,0.0737,0.011,3.245,3.789,3.245,0.544
13121,"LOVES #529",Oglesby,IL,ULSD,2.2182,0.2483,0.558,0.17969,0.0695,0.011,3.285,3.689,3.285,0.404
40240,"LOVES #880",Olney,IL,ULSD,2.2511,0.2483,0.558,0.22724,0.0666,0.011,3.362,3.389,3.362,0.027
49099,"LOVES #754",Rochelle,IL,ULSD,2.2007,0.2483,0.558,0.18295,0.0435,0.011,3.244,3.849,3.244,0.605
18290,"LOVES #775",Rockford,IL,ULSD,2.2007,0.2483,0.558,0.22017,0.0362,0.011,3.274,3.389,3.274,0.115
13315,"LOVES #322",Roscoe,IL,ULSD,2.2182,0.2483,0.558,0.19909,0.0714,0.011,3.306,3.789,3.306,0.483
10177,"LOVES #758",Sauget,IL,ULSD,2.1966,0.2483,0.558,0.19212,0.052,0.011,3.258,3.749,3.258,0.491
24040,"LOVES #606","South Holland",IL,ULSD,2.2182,0.2483,0.558,0.25305,0.0762,0.101,3.455,3.749,3.455,0.294
44116,"LOVES #687","South Jacksonville",IL,ULSD,2.1966,0.2483,0.558,0.18603,0.09,0.011,3.29,3.789,3.29,0.499
44919,"LOVES #798",Tuscola,IL,ULSD,2.1654,0.2483,0.558,0.19528,0.075,0.011,3.253,3.889,3.253,0.636
13949,"LOVES #351","Utica ",IL,ULSD,2.2182,0.2483,0.558,0.17917,0.062,0.011,3.277,3.689,3.277,0.412
39251,"LOVES #425",WILMINGTON,IL,ULSD,2.2182,0.2483,0.558,0.18955,0.1603,0.061,3.435,3.449,3.435,0.014
30200,"LOVES #770",Wadsworth,IL,ULSD,2.2085,0.2483,0.558,0.21044,0.0947,0.059,3.379,3.849,3.379,0.47
13138,"LOVES #249",Williamsville,IL,ULSD,2.2944,0.2483,0.558,0.23281,0.057,0.041,3.432,3.689,3.432,0.257
14203,"LOVES #551",Angola,IN,ULSD,2.2195,0.2483,0.61,0,0.0875,0.01,3.175,3.949,3.175,0.774
14313,"LOVES #394",Demotte,IN,ULSD,2.225,0.2483,0.61,0,0.0725,0.01,3.166,3.849,3.166,0.683
14115,"LOVES #417",Gary,IN,ULSD,2.225,0.2483,0.61,0,0.0575,0.01,3.151,3.849,3.151,0.698
16125,"LOVES #729",Goshen,IN,ULSD,2.2195,0.2483,0.61,0,0.0625,0.01,3.15,3.849,3.15,0.699
14092,"LOVES #414",Haubstadt,IN,ULSD,2.3087,0.2483,0.61,0,0.07,0.01,3.247,3.949,3.247,0.702
45195,"LOVES #879",Huntington,IN,ULSD,2.2638,0.2483,0.61,0,0.0708,0.01,3.203,3.489,3.203,0.286
14112,"LOVES #601",Knightstown,IN,ULSD,2.2379,0.2483,0.61,0,0.0725,0.01,3.179,3.889,3.179,0.71
22321,"LOVES #874",Lafayette,IN,ULSD,2.225,0.2483,0.61,0,0.0845,0.01,3.178,3.889,3.178,0.711
16246,"LOVES #839",Leavenworth,IN,ULSD,2.3364,0.2483,0.61,0,0.0775,0.01,3.282,3.989,3.282,0.707
14389,"LOVES #323",Marion,IN,ULSD,2.206,0.2483,0.61,0,0.0625,0.01,3.137,3.889,3.137,0.752
14938,"LOVES #355","Memphis ",IN,ULSD,2.3364,0.2483,0.61,0,0.0775,0.01,3.282,3.889,3.282,0.607
11426,"LOVES #876","Michigan City",IN,ULSD,2.225,0.2483,0.61,0,0.06,0.01,3.153,3.749,3.153,0.596
14316,"LOVES #254",Mooresville,IN,ULSD,2.2379,0.2483,0.61,0,0.062,0.01,3.168,3.989,3.168,0.821
14182,"LOVES #600",Pendleton,IN,ULSD,2.206,0.2483,0.61,0,0.065,0.01,3.139,3.889,3.139,0.75
14388,"LOVES #319",Pittsboro,IN,ULSD,2.2379,0.2483,0.61,0,0.0725,0.01,3.179,3.989,3.179,0.81
14081,"LOVES #633",Plymouth,IN,ULSD,2.2195,0.2483,0.61,0,0.08,0.01,3.168,3.949,3.168,0.781
14228,"LOVES #222","Richmond ",IN,ULSD,2.2379,0.2483,0.61,0,0.0725,0.01,3.179,3.889,3.179,0.71
14351,"LOVES #391","Saint Paul",IN,ULSD,2.2379,0.2483,0.61,0,0.0775,0.01,3.184,3.989,3.184,0.805
52006,"LOVES #664","Terre Haute",IN,ULSD,2.2379,0.2483,0.61,0,0.09,0.01,3.196,3.949,3.196,0.753
28095,"LOVES #710",Tipton,IN,ULSD,2.206,0.2483,0.61,0,0.0549,0.01,3.129,3.949,3.129,0.82
14117,"LOVES #451",Whiteland,IN,ULSD,2.2379,0.2483,0.61,0,0.0725,0.01,3.179,4.089,3.179,0.91
14371,"LOVES #459",Whitestown,IN,ULSD,2.2379,0.2483,0.61,0,0.0625,0.01,3.169,3.889,3.169,0.72
14164,"LOVES #592",Woodburn,IN,ULSD,2.2638,0.2483,0.61,0,0.0833,0.01,3.215,3.679,3.215,0.464
44408,"LOVES #732",Abilene,KS,ULSD,2.2505,0.2483,0.26,0,0.055,0.0103,2.824,3.849,2.824,1.025
16088,"LOVES #647",Belleville,KS,ULSD,2.2505,0.2483,0.26,0,0.0901,0.0103,2.859,3.899,2.859,1.04
27049,"LOVES #692",Chanute,KS,ULSD,2.2252,0.2483,0.26,0,0.1142,0.0103,2.858,3.589,2.858,0.731
47037,"LOVES #695",Cunningham,KS,ULSD,2.2252,0.2483,0.26,0,0.0792,0.0103,2.823,3.889,2.823,1.066
16043,"LOVES #558","Dodge City",KS,ULSD,2.2252,0.2483,0.26,0,0.1287,0.0103,2.873,3.889,2.873,1.016
