"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-17
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
11356,"LOVES #325",Tifton,GA,ULSD,2.2463,0.2483,0.373,0,0.0825,0.0975,3.048,3.889,3.048,0.841
23378,"LOVES #550",Valdosta,GA,ULSD,2.3177,0.2483,0.373,0,0.085,0.0975,3.122,3.589,3.122,0.467
11400,"LOVES #311","Waco ",GA,ULSD,2.2121,0.2483,0.373,0,0.0675,0.0975,2.998,3.649,2.998,0.651
7262,"LOVES #771","West Point",GA,ULSD,2.1944,0.2483,0.373,0,0.145,0.0975,3.058,3.719,3.058,0.661
15057,"LOVES #411",Clive,IA,ULSD,2.1226,0.2483,0.325,0,0.06,0,2.756,3.389,2.756,0.633
15003,"LOVES #476",Davenport,IA,ULSD,2.1645,0.2483,0.325,0,0.08,0,2.818,3.649,2.818,0.831
44117,"LOVES #684",Ellsworth,IA,ULSD,2.1235,0.2483,0.325,0,0.0875,0,2.784,3.589,2.784,0.805
49061,"LOVES #670",Floyd,IA,ULSD,2.1235,0.2483,0.325,0,0.08,0,2.777,3.589,2.777,0.812
31255,"LOVES #869","Le Mars",IA,ULSD,2.1235,0.2483,0.325,0,0.0537,0,2.751,3.389,2.751,0.638
41221,"LOVES #882",Muscatine,IA,ULSD,2.1645,0.2483,0.325,0,0.08,0,2.818,3.349,2.818,0.531
15388,"LOVES #361","Newton ",IA,ULSD,2.1226,0.2483,0.325,0,0.055,0,2.751,3.589,2.751,0.838
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.1796,0.2483,0.325,0,0.0675,0,2.82,3.549,2.82,0.729
15051,"LOVES #426",Shelby,IA,ULSD,2.1796,0.2483,0.325,0,0.06,0,2.813,3.489,2.813,0.676
15191,"LOVES #479","Sioux City",IA,ULSD,2.1235,0.2483,0.325,0,0.063,0,2.76,3.579,2.76,0.819
17118,"LOVES #702",Waterloo,IA,ULSD,2.1309,0.2483,0.325,0,0.0608,0,2.765,3.539,2.765,0.774
22230,"LOVES #812",Bliss,ID,ULSD,2.2023,0.2483,0.32,0,0.0825,0.01,2.863,3.549,2.863,0.686
12519,"LOVES #334","Heyburn ",ID,ULSD,2.2023,0.2483,0.32,0,0.08,0.01,2.861,3.689,2.861,0.828
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.1823,0.2483,0.32,0,0.0775,0.01,2.838,3.449,2.838,0.611
12288,"LOVES #301","Post Falls",ID,ULSD,3.0367,0.2483,0.32,0,0.1258,0.01,3.741,3.549,3.549,0
46081,"LOVES #766",Atkinson,IL,ULSD,1.9919,0.2483,0.558,0.18141,0.0695,0.011,3.06,3.489,3.06,0.429
42345,"LOVES #768",Channahon,IL,ULSD,1.9919,0.2483,0.558,0.19906,0.057,0.171,3.225,3.489,3.225,0.264
14200,"LOVES #746",Decatur,IL,ULSD,2.0356,0.2483,0.558,0.22048,0.0587,0.021,3.142,3.149,3.142,0.007
13312,"LOVES #292",Dwight,IL,ULSD,1.9919,0.2483,0.558,0.17254,0.1086,0.011,3.09,3.449,3.09,0.359
1273,"LOVES #800","Elk Grove Village",IL,ULSD,1.9919,0.2483,0.558,0.23907,0.0595,0.071,3.168,3.589,3.168,0.421
10345,"LOVES #834","Grant Park",IL,ULSD,1.9919,0.2483,0.558,0.16901,0.06,0.011,3.038,3.189,3.038,0.151
38070,"LOVES #688",Greenup,IL,ULSD,2.1053,0.2483,0.558,0.18922,0.057,0.011,3.169,3.649,3.169,0.48
13281,"LOVES #384",Greenville,IL,ULSD,1.9941,0.2483,0.558,0.20395,0.0575,0.011,3.073,3.849,3.073,0.776
13167,"LOVES #578",Hamel,IL,ULSD,1.9941,0.2483,0.558,0.18215,0.047,0.011,3.041,3.539,3.041,0.498
52045,"LOVES #763",Hampshire,IL,ULSD,1.9919,0.2483,0.558,0.19319,0.0937,0.061,3.146,3.689,3.146,0.543
13015,"LOVES #318",Ina,IL,ULSD,2.0096,0.2483,0.558,0.16206,0.112,0.011,3.101,3.589,3.101,0.488
13311,"LOVES #395",Kankakee,IL,ULSD,1.9919,0.2483,0.558,0.19228,0.0595,0.011,3.061,3.489,3.061,0.428
44129,"LOVES #685",Knoxville,IL,ULSD,2.1645,0.2483,0.558,0.22145,0.087,0.011,3.29,3.789,3.29,0.499
13341,"LOVES #367","Le Roy",IL,ULSD,2.0356,0.2483,0.558,0.22939,0.165,0.011,3.247,3.449,3.247,0.202
46114,"LOVES #803",Marion,IL,ULSD,1.9941,0.2483,0.558,0.22661,0.092,0.031,3.15,3.789,3.15,0.639
33146,"LOVES #804",Monmouth,IL,ULSD,2.1645,0.2483,0.558,0.27858,0.0687,0.031,3.349,3.589,3.349,0.24
6283,"LOVES #851","Monroe Center",IL,ULSD,1.9898,0.2483,0.558,0.14455,0.0437,0.011,2.995,3.689,2.995,0.694
40315,"LOVES #859",Morris,IL,ULSD,1.9919,0.2483,0.558,0.14583,0.062,0.011,3.017,3.549,3.017,0.532
51216,"LOVES #824","Mt Vernon",IL,ULSD,2.0096,0.2483,0.558,0.22524,0.082,0.011,3.134,3.589,3.134,0.455
13222,"LOVES #583","New Baden",IL,ULSD,1.9941,0.2483,0.558,0.20624,0.057,0.011,3.075,3.889,3.075,0.814
10409,"LOVES #867",Normal,IL,ULSD,2.0356,0.2483,0.558,0.24057,0.0725,0.091,3.246,3.249,3.246,0.003
14140,"LOVES #750",Oakwood,IL,ULSD,2.0356,0.2483,0.558,0.17915,0.0737,0.011,3.106,3.489,3.106,0.383
13121,"LOVES #529",Oglesby,IL,ULSD,1.9919,0.2483,0.558,0.16385,0.0695,0.011,3.043,3.499,3.043,0.456
40240,"LOVES #880",Olney,IL,ULSD,2.1053,0.2483,0.558,0.21448,0.0666,0.011,3.204,3.389,3.204,0.185
49099,"LOVES #754",Rochelle,IL,ULSD,1.9898,0.2483,0.558,0.16766,0.0435,0.011,3.018,3.689,3.018,0.671
18290,"LOVES #775",Rockford,IL,ULSD,1.9898,0.2483,0.558,0.20171,0.0362,0.011,3.045,3.189,3.045,0.144
13315,"LOVES #322",Roscoe,IL,ULSD,1.9919,0.2483,0.558,0.18155,0.0714,0.011,3.062,3.689,3.062,0.627
10177,"LOVES #758",Sauget,IL,ULSD,1.9941,0.2483,0.558,0.17673,0.052,0.011,3.04,3.549,3.04,0.509
24040,"LOVES #606","South Holland",IL,ULSD,1.9919,0.2483,0.558,0.23155,0.0762,0.101,3.207,3.489,3.207,0.282
44116,"LOVES #687","South Jacksonville",IL,ULSD,1.9941,0.2483,0.558,0.17135,0.09,0.011,3.073,3.599,3.073,0.526
44919,"LOVES #798",Tuscola,IL,ULSD,2.0356,0.2483,0.558,0.18522,0.075,0.011,3.113,3.629,3.113,0.516
13949,"LOVES #351","Utica ",IL,ULSD,1.9919,0.2483,0.558,0.16332,0.062,0.011,3.035,3.489,3.035,0.454
39251,"LOVES #425",WILMINGTON,IL,ULSD,1.9919,0.2483,0.558,0.17371,0.1603,0.061,3.193,3.089,3.089,0
30200,"LOVES #770",Wadsworth,IL,ULSD,1.9917,0.2483,0.558,0.1931,0.0947,0.059,3.145,3.819,3.145,0.674
13138,"LOVES #249",Williamsville,IL,ULSD,2.0569,0.2483,0.558,0.21203,0.057,0.041,3.173,3.389,3.173,0.216
14203,"LOVES #551",Angola,IN,ULSD,2.0321,0.2483,0.61,0,0.0875,0.01,2.988,3.889,2.988,0.901
14313,"LOVES #394",Demotte,IN,ULSD,1.9979,0.2483,0.61,0,0.0725,0.01,2.939,3.479,2.939,0.54
14115,"LOVES #417",Gary,IN,ULSD,1.9979,0.2483,0.61,0,0.0575,0.01,2.924,3.689,2.924,0.765
16125,"LOVES #729",Goshen,IN,ULSD,2.0321,0.2483,0.61,0,0.0625,0.01,2.963,3.789,2.963,0.826
14092,"LOVES #414",Haubstadt,IN,ULSD,2.1791,0.2483,0.61,0,0.07,0.01,3.117,3.789,3.117,0.672
45195,"LOVES #879",Huntington,IN,ULSD,2.0775,0.2483,0.61,0,0.0708,0.01,3.017,3.379,3.017,0.362
14112,"LOVES #601",Knightstown,IN,ULSD,2.0737,0.2483,0.61,0,0.0725,0.01,3.015,3.789,3.015,0.774
22321,"LOVES #874",Lafayette,IN,ULSD,1.9979,0.2483,0.61,0,0.0845,0.01,2.951,3.789,2.951,0.838
16246,"LOVES #839",Leavenworth,IN,ULSD,2.1884,0.2483,0.61,0,0.0775,0.01,3.134,3.889,3.134,0.755
14389,"LOVES #323",Marion,IN,ULSD,2.0697,0.2483,0.61,0,0.0625,0.01,3.001,3.679,3.001,0.678
14938,"LOVES #355","Memphis ",IN,ULSD,2.1884,0.2483,0.61,0,0.0775,0.01,3.134,4.089,3.134,0.955
11426,"LOVES #876","Michigan City",IN,ULSD,1.9979,0.2483,0.61,0,0.06,0.01,2.926,3.749,2.926,0.823
14316,"LOVES #254",Mooresville,IN,ULSD,2.0737,0.2483,0.61,0,0.062,0.01,3.004,3.989,3.004,0.985
14182,"LOVES #600",Pendleton,IN,ULSD,2.0697,0.2483,0.61,0,0.065,0.01,3.003,3.779,3.003,0.776
14388,"LOVES #319",Pittsboro,IN,ULSD,2.0737,0.2483,0.61,0,0.0725,0.01,3.015,3.949,3.015,0.934
14081,"LOVES #633",Plymouth,IN,ULSD,2.0321,0.2483,0.61,0,0.08,0.01,2.98,3.949,2.98,0.969
14228,"LOVES #222","Richmond ",IN,ULSD,2.0737,0.2483,0.61,0,0.0725,0.01,3.015,3.789,3.015,0.774
14351,"LOVES #391","Saint Paul",IN,ULSD,2.0737,0.2483,0.61,0,0.0775,0.01,3.02,3.989,3.02,0.969
52006,"LOVES #664","Terre Haute",IN,ULSD,2.0737,0.2483,0.61,0,0.09,0.01,3.032,3.789,3.032,0.757
28095,"LOVES #710",Tipton,IN,ULSD,2.0697,0.2483,0.61,0,0.0549,0.01,2.993,3.949,2.993,0.956
14117,"LOVES #451",Whiteland,IN,ULSD,2.0737,0.2483,0.61,0,0.0725,0.01,3.015,4.089,3.015,1.074
14371,"LOVES #459",Whitestown,IN,ULSD,2.0737,0.2483,0.61,0,0.0625,0.01,3.005,3.749,3.005,0.744
14164,"LOVES #592",Woodburn,IN,ULSD,2.0775,0.2483,0.61,0,0.0833,0.01,3.029,3.689,3.029,0.66
44408,"LOVES #732",Abilene,KS,ULSD,2.1132,0.2483,0.26,0,0.055,0.0103,2.687,3.639,2.687,0.952
16088,"LOVES #647",Belleville,KS,ULSD,2.1132,0.2483,0.26,0,0.0901,0.0103,2.722,3.699,2.722,0.977
27049,"LOVES #692",Chanute,KS,ULSD,2.0831,0.2483,0.26,0,0.1142,0.0103,2.716,3.389,2.716,0.673
47037,"LOVES #695",Cunningham,KS,ULSD,2.0831,0.2483,0.26,0,0.0792,0.0103,2.681,3.689,2.681,1.008
16043,"LOVES #558","Dodge City",KS,ULSD,2.0831,0.2483,0.26,0,0.1287,0.0103,2.73,3.689,2.73,0.959
