"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-05
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
3495,"LOVES #830",Bakersfield,CA,ULSD,2.765,0.2483,0.466,0.43826,0.0725,0.02465,4.015,4.419,4.015,0.404
5356,"LOVES #374",Barstow,CA,ULSD,2.7639,0.2483,0.466,0.45521,0.0825,0.02465,4.041,4.689,4.041,0.648
34155,"LOVES #755",Boron,CA,ULSD,2.7639,0.2483,0.466,0.44427,0.1165,0.02465,4.064,4.989,4.064,0.925
5266,"LOVES #207",Coachella,CA,ULSD,2.7789,0.2483,0.466,0.46304,0.1215,0.02465,4.102,4.329,4.102,0.227
5218,"LOVES #410",Corning,CA,ULSD,2.6312,0.2483,0.466,0.4086,0.1025,0.02465,3.881,4.189,3.881,0.308
5597,"LOVES #538",Lodi,CA,ULSD,2.5925,0.2483,0.466,0.40223,0.094,0.02465,3.828,4.689,3.828,0.861
5752,"LOVES #230","Lost Hills",CA,ULSD,2.5967,0.2483,0.466,0.42191,0.124,0.02465,3.882,4.299,3.882,0.417
1217,"LOVES #736",Madera,CA,ULSD,2.5967,0.2483,0.466,0.4189,0.1025,0.02465,3.857,4.889,3.857,1.032
42398,"LOVES #807",Patterson,CA,ULSD,2.5925,0.2483,0.466,0.40624,0.095,0.02465,3.833,4.889,3.833,1.056
5006,"LOVES #223","Ripon ",CA,ULSD,2.5925,0.2483,0.466,0.40054,0.0815,0.02465,3.813,4.849,3.813,1.036
24309,"LOVES #898",Salinas,CA,ULSD,2.5944,0.2483,0.466,0.45395,0.139,0.02465,3.926,4.989,3.926,1.063
5223,"LOVES #441","Santa Nella",CA,ULSD,2.5925,0.2483,0.466,0.40242,0.0954,0.02465,3.829,4.819,3.829,0.99
5211,"LOVES #392",Tehachapi,CA,ULSD,2.765,0.2483,0.466,0.44687,0.134,0.02465,4.085,5.049,4.085,0.964
5578,"LOVES #382",Tulare,CA,ULSD,2.5967,0.2483,0.466,0.4189,0.1025,0.02465,3.857,4.659,3.857,0.802
44591,"LOVES #749",Westmorland,CA,ULSD,2.8693,0.2483,0.466,0.44061,0.1015,0.02465,4.15,4.689,4.15,0.539
1170,"LOVES #652",Williams,CA,ULSD,2.6426,0.2483,0.466,0.42589,0.1065,0.02465,3.914,4.589,3.914,0.675
37572,"LOVES #838",BRIGHTON,CO,ULSD,1.9345,0.2483,0.205,0,0.0388,0.14175,2.568,2.789,2.568,0.221
6058,"LOVES #300",Bennett,CO,ULSD,1.9345,0.2483,0.205,0,0.049,0.14175,2.579,2.889,2.579,0.31
42150,"LOVES #668",Berthoud,CO,ULSD,1.9345,0.2483,0.205,0,0.0587,0.14175,2.588,2.979,2.588,0.391
42110,"LOVES #649",Brush,CO,ULSD,1.9345,0.2483,0.205,0,0.0792,0.14175,2.609,3.589,2.609,0.98
6134,"LOVES #644",Burlington,CO,ULSD,1.9345,0.2483,0.205,0,0.0825,0.14175,2.612,3.649,2.612,1.037
3450,"LOVES #873","Canon City",CO,ULSD,2.0057,0.2483,0.205,0,0.095,0.14175,2.696,2.689,2.689,0
23358,"LOVES #850",Cortez,CO,ULSD,2.2604,0.2483,0.205,0,0.1155,0.14175,2.971,3.589,2.971,0.618
44096,"LOVES #653",Eads,CO,ULSD,1.9345,0.2483,0.205,0,0.1342,0.14175,2.664,2.889,2.664,0.225
6047,"LOVES #517","Grand Junction",CO,ULSD,1.9345,0.2483,0.205,0,0.2508,0.14175,2.78,3.079,2.78,0.299
6142,"LOVES #377",Hudson,CO,ULSD,1.9345,0.2483,0.205,0,0.06,0.14175,2.59,3.039,2.59,0.449
6053,"LOVES #23",Lamar,CO,ULSD,1.9546,0.2483,0.205,0,0.1385,0.14175,2.688,2.789,2.688,0.101
2266,"LOVES #826",Parachute,CO,ULSD,1.9345,0.2483,0.205,0,0.2508,0.14175,2.78,3.249,2.78,0.469
6038,"LOVES #226",Pueblo,CO,ULSD,2.0057,0.2483,0.205,0,0.0945,0.14175,2.695,2.679,2.679,0
27380,"LOVES #1035",TRINIDAD,CO,ULSD,1.9837,0.2483,0.205,0,0.149,0.14175,2.728,2.999,2.728,0.271
13330,"LOVES #660",Walsenburg,CO,ULSD,1.9837,0.2483,0.205,0,0.149,0.14175,2.728,2.989,2.728,0.261
7225,"LOVES #646",Willington,CT,ULSD,2.2239,0.2483,0.489,0,0.0761,0,3.037,4.889,3.037,1.852
10281,"LOVES #228",Auburndale,FL,ULSD,2.2027,0.2483,0.389,0,0.065,0.02072,2.926,3.589,2.926,0.663
44300,"LOVES #708",Bushnell,FL,ULSD,2.2027,0.2483,0.389,0,0.0875,0.02072,2.948,3.289,2.948,0.341
10266,"LOVES #453",Cottondale,FL,ULSD,2.2258,0.2483,0.389,0,0.0662,0.02072,2.95,3.449,2.95,0.499
39001,"LOVES #627",Davenport,FL,ULSD,2.2532,0.2483,0.389,0,0.0925,0.02072,3.004,3.649,3.004,0.645
10063,"LOVES #415","Fort Pierce",FL,ULSD,2.248,0.2483,0.389,0,0.12,0.02072,3.026,3.749,3.026,0.723
10101,"LOVES #467","Fort Pierce",FL,ULSD,2.248,0.2483,0.389,0,0.12,0.02072,3.026,3.749,3.026,0.723
25021,"LOVES #620",Hawthorne,FL,ULSD,2.2532,0.2483,0.389,0,0.0925,0.02072,3.004,3.789,3.004,0.785
10165,"LOVES #603",Jacksonville,FL,ULSD,2.2155,0.2483,0.389,0,0.06,0.02072,2.934,3.689,2.934,0.755
20166,"LOVES #761",Jacksonville,FL,ULSD,2.2155,0.2483,0.389,0,0.057,0.02072,2.931,3.989,2.931,1.058
27278,"LOVES #828",Jacksonville,FL,ULSD,2.2155,0.2483,0.389,0,0.065,0.02072,2.939,3.649,2.939,0.71
10393,"LOVES #470",Jasper,FL,ULSD,2.1604,0.2483,0.389,0,0.1075,0.02072,2.926,3.179,2.926,0.253
31109,"LOVES #724","Lake City",FL,ULSD,2.2027,0.2483,0.389,0,0.1506,0.02072,3.011,3.579,3.011,0.568
36087,"LOVES #674","Lake Wales",FL,ULSD,2.2532,0.2483,0.389,0,0.0875,0.02072,2.999,3.649,2.999,0.65
10382,"LOVES #379",Lee,FL,ULSD,2.2258,0.2483,0.389,0,0.105,0.02072,2.989,3.749,2.989,0.76
7138,"LOVES #802",Milton,FL,ULSD,2.2258,0.2483,0.389,0,0.1358,0.02072,3.02,3.499,3.02,0.479
49153,"LOVES #868",Mims,FL,ULSD,2.2598,0.2483,0.389,0,0.09,0.02072,3.008,3.789,3.008,0.781
49044,"LOVES #683","Moore Haven",FL,ULSD,2.2484,0.2483,0.389,0,0.1,0.02072,3.006,3.789,3.006,0.783
10127,"LOVES #561","Mossy Head",FL,ULSD,2.2258,0.2483,0.389,0,0.0985,0.02072,2.982,3.549,2.982,0.567
10118,"LOVES #495","North Fort Myers",FL,ULSD,2.2027,0.2483,0.389,0,0.1225,0.02072,2.983,3.789,2.983,0.806
10252,"LOVES #363",Ocala,FL,ULSD,2.2027,0.2483,0.389,0,0.1175,0.02072,2.978,3.319,2.978,0.341
10638,"LOVES #316","Ormond Beach",FL,ULSD,2.2598,0.2483,0.389,0,0.09,0.02072,3.008,3.789,3.008,0.781
36370,"LOVES #894","St Augustine",FL,ULSD,2.2155,0.2483,0.389,0,0.075,0.02072,2.949,3.789,2.949,0.84
26156,"LOVES #808",Albany,GA,ULSD,2.1604,0.2483,0.373,0,0.07,0.0975,2.949,3.849,2.949,0.9
11188,"LOVES #405",Brunswick,GA,ULSD,2.2155,0.2483,0.373,0,0.0595,0.0975,2.994,3.479,2.994,0.485
27148,"LOVES #735",Calhoun,GA,ULSD,2.0891,0.2483,0.373,0,0.0625,0.1275,2.9,3.399,2.9,0.499
1190,"LOVES #765",Commerce,GA,ULSD,2.1399,0.2483,0.373,0,0.05,0.0975,2.909,3.449,2.909,0.54
51171,"LOVES #801",Cordele,GA,ULSD,2.1604,0.2483,0.373,0,0.0825,0.0975,2.962,3.299,2.962,0.337
11098,"LOVES #320",Dublin,GA,ULSD,2.1282,0.2483,0.373,0,0.085,0.0975,2.932,3.569,2.932,0.637
27157,"LOVES #778",Ellabell,GA,ULSD,2.2779,0.2483,0.373,0,0.0775,0.1275,3.104,3.479,3.104,0.375
11466,"LOVES #359",Emerson,GA,ULSD,2.124,0.2483,0.373,0,0.0645,0.0975,2.907,3.489,2.907,0.582
52100,"LOVES #893","Garden City",GA,ULSD,2.2779,0.2483,0.373,0,0.065,0.0975,3.062,3.389,3.062,0.327
11607,"LOVES #376",Hogansville,GA,ULSD,2.124,0.2483,0.373,0,0.0775,0.0975,2.92,3.889,2.92,0.969
11302,"LOVES #307",Jackson,GA,ULSD,2.124,0.2483,0.373,0,0.0712,0.1275,2.944,3.289,2.944,0.345
16060,"LOVES #698",Macon,GA,ULSD,2.1282,0.2483,0.373,0,0.06,0.0975,2.907,3.289,2.907,0.382
37259,"LOVES #781",Madison,GA,ULSD,2.1399,0.2483,0.373,0,0.065,0.0975,2.924,3.889,2.924,0.965
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.2779,0.2483,0.373,0,0.065,0.1275,3.092,3.449,3.092,0.357
32311,"LOVES #819",Rincon,GA,ULSD,2.2779,0.2483,0.373,0,0.065,0.0975,3.062,3.389,3.062,0.327
11983,"LOVES #354",Thomson,GA,ULSD,2.0972,0.2483,0.373,0,0.055,0.1275,2.901,3.689,2.901,0.788
11356,"LOVES #325",Tifton,GA,ULSD,2.1604,0.2483,0.373,0,0.0825,0.0975,2.962,3.849,2.962,0.887
23378,"LOVES #550",Valdosta,GA,ULSD,2.2258,0.2483,0.373,0,0.085,0.0975,3.03,3.349,3.03,0.319
11400,"LOVES #311","Waco ",GA,ULSD,2.124,0.2483,0.373,0,0.0675,0.0975,2.91,3.399,2.91,0.489
7262,"LOVES #771","West Point",GA,ULSD,2.1051,0.2483,0.373,0,0.145,0.0975,2.969,3.929,2.969,0.96
15057,"LOVES #411",Clive,IA,ULSD,1.958,0.2483,0.325,0,0.06,0,2.591,3.149,2.591,0.558
15003,"LOVES #476",Davenport,IA,ULSD,1.9966,0.2483,0.325,0,0.08,0,2.65,3.749,2.65,1.099
44117,"LOVES #684",Ellsworth,IA,ULSD,1.9631,0.2483,0.325,0,0.0875,0,2.624,3.589,2.624,0.965
49061,"LOVES #670",Floyd,IA,ULSD,1.9631,0.2483,0.325,0,0.08,0,2.616,3.649,2.616,1.033
31255,"LOVES #869","Le Mars",IA,ULSD,1.9604,0.2483,0.325,0,0.0537,0,2.587,3.379,2.587,0.792
41221,"LOVES #882",Muscatine,IA,ULSD,1.9966,0.2483,0.325,0,0.08,0,2.65,3.449,2.65,0.799
15388,"LOVES #361","Newton ",IA,ULSD,1.958,0.2483,0.325,0,0.055,0,2.586,3.489,2.586,0.903
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.0138,0.2483,0.325,0,0.0675,0,2.655,3.489,2.655,0.834
15051,"LOVES #426",Shelby,IA,ULSD,2.0138,0.2483,0.325,0,0.06,0,2.647,3.469,2.647,0.822
15191,"LOVES #479","Sioux City",IA,ULSD,1.9604,0.2483,0.325,0,0.063,0,2.597,3.579,2.597,0.982
17118,"LOVES #702",Waterloo,IA,ULSD,1.97,0.2483,0.325,0,0.0608,0,2.604,3.579,2.604,0.975
22230,"LOVES #812",Bliss,ID,ULSD,2.1026,0.2483,0.32,0,0.0825,0.01,2.763,3.489,2.763,0.726
12519,"LOVES #334","Heyburn ",ID,ULSD,2.1026,0.2483,0.32,0,0.08,0.01,2.761,3.749,2.761,0.988
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.0817,0.2483,0.32,0,0.0775,0.01,2.738,3.359,2.738,0.621
12288,"LOVES #301","Post Falls",ID,ULSD,2.8388,0.2483,0.32,0,0.1258,0.01,3.543,3.279,3.279,0
46081,"LOVES #766",Atkinson,IL,ULSD,1.9052,0.2483,0.558,0.17469,0.0695,0.011,2.967,3.349,2.967,0.382
42345,"LOVES #768",Channahon,IL,ULSD,1.9052,0.2483,0.558,0.19212,0.057,0.171,3.132,3.339,3.132,0.207
14200,"LOVES #746",Decatur,IL,ULSD,1.9535,0.2483,0.558,0.21289,0.0587,0.021,3.052,3.289,3.052,0.237
13312,"LOVES #292",Dwight,IL,ULSD,1.9052,0.2483,0.558,0.16625,0.1086,0.011,2.997,3.349,2.997,0.352
1273,"LOVES #800","Elk Grove Village",IL,ULSD,1.9052,0.2483,0.558,0.2304,0.0595,0.071,3.072,3.479,3.072,0.407
10345,"LOVES #834","Grant Park",IL,ULSD,1.9052,0.2483,0.558,0.16273,0.06,0.011,2.945,3.249,2.945,0.304
38070,"LOVES #688",Greenup,IL,ULSD,2.0072,0.2483,0.558,0.18162,0.057,0.011,3.063,3.589,3.063,0.526
13281,"LOVES #384",Greenville,IL,ULSD,1.9101,0.2483,0.558,0.1966,0.0575,0.011,2.982,3.729,2.982,0.747
13167,"LOVES #578",Hamel,IL,ULSD,1.9101,0.2483,0.558,0.17556,0.047,0.011,2.95,3.279,2.95,0.329
52045,"LOVES #763",Hampshire,IL,ULSD,1.9052,0.2483,0.558,0.18626,0.0937,0.061,3.052,3.379,3.052,0.327
13015,"LOVES #318",Ina,IL,ULSD,1.917,0.2483,0.558,0.15581,0.112,0.011,3.002,3.369,3.002,0.367
13311,"LOVES #395",Kankakee,IL,ULSD,1.9052,0.2483,0.558,0.18513,0.0595,0.011,2.967,3.389,2.967,0.422
44129,"LOVES #685",Knoxville,IL,ULSD,1.9966,0.2483,0.558,0.20675,0.087,0.011,3.108,3.849,3.108,0.741
13341,"LOVES #367","Le Roy",IL,ULSD,1.9535,0.2483,0.558,0.2218,0.165,0.011,3.158,3.349,3.158,0.191
46114,"LOVES #803",Marion,IL,ULSD,1.9101,0.2483,0.558,0.21863,0.092,0.031,3.058,3.789,3.058,0.731
33146,"LOVES #804",Monmouth,IL,ULSD,1.9966,0.2483,0.558,0.26011,0.0687,0.031,3.163,3.649,3.163,0.486
6283,"LOVES #851","Monroe Center",IL,ULSD,1.9173,0.2483,0.558,0.14002,0.0437,0.011,2.918,3.649,2.918,0.731
40315,"LOVES #859",Morris,IL,ULSD,1.9052,0.2483,0.558,0.14041,0.062,0.011,2.925,3.329,2.925,0.404
51216,"LOVES #824","Mt Vernon",IL,ULSD,1.917,0.2483,0.558,0.21644,0.082,0.011,3.033,3.349,3.033,0.316
13222,"LOVES #583","New Baden",IL,ULSD,1.9101,0.2483,0.558,0.19881,0.057,0.011,2.983,3.829,2.983,0.846
10409,"LOVES #867",Normal,IL,ULSD,1.9535,0.2483,0.558,0.23257,0.0725,0.091,3.156,3.289,3.156,0.133
14140,"LOVES #750",Oakwood,IL,ULSD,1.9535,0.2483,0.558,0.17299,0.0737,0.011,3.017,3.489,3.017,0.472
13121,"LOVES #529",Oglesby,IL,ULSD,1.9052,0.2483,0.558,0.15778,0.0695,0.011,2.95,3.349,2.95,0.399
40240,"LOVES #880",Olney,IL,ULSD,2.0072,0.2483,0.558,0.2059,0.0666,0.011,3.097,3.549,3.097,0.452
49099,"LOVES #754",Rochelle,IL,ULSD,1.9173,0.2483,0.558,0.16241,0.0435,0.011,2.941,3.649,2.941,0.708
18290,"LOVES #775",Rockford,IL,ULSD,1.9173,0.2483,0.558,0.19537,0.0362,0.011,2.966,3.259,2.966,0.293
13315,"LOVES #322",Roscoe,IL,ULSD,1.9052,0.2483,0.558,0.17483,0.0714,0.011,2.969,3.749,2.969,0.78
10177,"LOVES #758",Sauget,IL,ULSD,1.9101,0.2483,0.558,0.17035,0.052,0.011,2.95,3.279,2.95,0.329
24040,"LOVES #606","South Holland",IL,ULSD,1.9052,0.2483,0.558,0.22332,0.0762,0.101,3.112,3.389,3.112,0.277
44116,"LOVES #687","South Jacksonville",IL,ULSD,1.9101,0.2483,0.558,0.1649,0.0851,0.011,2.977,3.489,2.977,0.512
44919,"LOVES #798",Tuscola,IL,ULSD,1.9535,0.2483,0.558,0.17886,0.075,0.011,3.025,3.649,3.025,0.624
13949,"LOVES #351","Utica ",IL,ULSD,1.9052,0.2483,0.558,0.15726,0.062,0.011,2.942,3.299,2.942,0.357
39251,"LOVES #425",WILMINGTON,IL,ULSD,1.9052,0.2483,0.558,0.16764,0.1603,0.061,3.1,3.249,3.1,0.149
30200,"LOVES #770",Wadsworth,IL,ULSD,1.9257,0.2483,0.558,0.18782,0.0947,0.059,3.074,3.789,3.074,0.715
13138,"LOVES #249",Williamsville,IL,ULSD,1.9765,0.2483,0.558,0.205,0.057,0.041,3.086,3.289,3.086,0.203
14203,"LOVES #551",Angola,IN,ULSD,1.9435,0.2483,0.61,0,0.0875,0.01,2.899,3.879,2.899,0.98
14313,"LOVES #394",Demotte,IN,ULSD,1.9125,0.2483,0.61,0,0.0725,0.01,2.853,3.189,2.853,0.336
14115,"LOVES #417",Gary,IN,ULSD,1.9125,0.2483,0.61,0,0.0575,0.01,2.838,3.189,2.838,0.351
16125,"LOVES #729",Goshen,IN,ULSD,1.9435,0.2483,0.61,0,0.0625,0.01,2.874,3.359,2.874,0.485
14092,"LOVES #414",Haubstadt,IN,ULSD,2.102,0.2483,0.61,0,0.07,0.01,3.04,3.729,3.04,0.689
45195,"LOVES #879",Huntington,IN,ULSD,1.994,0.2483,0.61,0,0.0708,0.01,2.933,3.229,2.933,0.296
14112,"LOVES #601",Knightstown,IN,ULSD,2.022,0.2483,0.61,0,0.0725,0.01,2.963,3.889,2.963,0.926
22321,"LOVES #874",Lafayette,IN,ULSD,1.9125,0.2483,0.61,0,0.0845,0.01,2.865,3.789,2.865,0.924
16246,"LOVES #839",Leavenworth,IN,ULSD,2.1214,0.2483,0.61,0,0.0775,0.01,3.067,3.849,3.067,0.782
14389,"LOVES #323",Marion,IN,ULSD,2.0345,0.2483,0.61,0,0.0625,0.01,2.965,3.549,2.965,0.584
14938,"LOVES #355","Memphis ",IN,ULSD,2.1214,0.2483,0.61,0,0.0775,0.01,3.067,4.089,3.067,1.022
11426,"LOVES #876","Michigan City",IN,ULSD,1.9125,0.2483,0.61,0,0.06,0.01,2.841,3.749,2.841,0.908
14316,"LOVES #254",Mooresville,IN,ULSD,2.022,0.2483,0.61,0,0.062,0.01,2.952,4.129,2.952,1.177
14182,"LOVES #600",Pendleton,IN,ULSD,2.0345,0.2483,0.61,0,0.065,0.01,2.968,3.749,2.968,0.781
14388,"LOVES #319",Pittsboro,IN,ULSD,2.022,0.2483,0.61,0,0.0725,0.01,2.963,4.089,2.963,1.126
14081,"LOVES #633",Plymouth,IN,ULSD,1.9435,0.2483,0.61,0,0.08,0.01,2.892,3.949,2.892,1.057
14228,"LOVES #222","Richmond ",IN,ULSD,2.022,0.2483,0.61,0,0.0725,0.01,2.963,3.889,2.963,0.926
14351,"LOVES #391","Saint Paul",IN,ULSD,2.022,0.2483,0.61,0,0.0775,0.01,2.968,4.249,2.968,1.281
52006,"LOVES #664","Terre Haute",IN,ULSD,2.022,0.2483,0.61,0,0.09,0.01,2.98,3.729,2.98,0.749
28095,"LOVES #710",Tipton,IN,ULSD,2.0345,0.2483,0.61,0,0.0549,0.01,2.958,3.949,2.958,0.991
14117,"LOVES #451",Whiteland,IN,ULSD,2.022,0.2483,0.61,0,0.0725,0.01,2.963,4.049,2.963,1.086
14371,"LOVES #459",Whitestown,IN,ULSD,2.022,0.2483,0.61,0,0.0625,0.01,2.953,3.789,2.953,0.836
14164,"LOVES #592",Woodburn,IN,ULSD,1.994,0.2483,0.61,0,0.0833,0.01,2.946,3.229,2.946,0.283
44408,"LOVES #732",Abilene,KS,ULSD,1.9553,0.2483,0.26,0,0.055,0.0103,2.529,3.739,2.529,1.21
16088,"LOVES #647",Belleville,KS,ULSD,1.9553,0.2483,0.26,0,0.0901,0.0103,2.564,3.799,2.564,1.235
27049,"LOVES #692",Chanute,KS,ULSD,1.8981,0.2483,0.26,0,0.1142,0.0103,2.531,3.489,2.531,0.958
47037,"LOVES #695",Cunningham,KS,ULSD,1.8981,0.2483,0.26,0,0.0792,0.0103,2.496,3.749,2.496,1.253
16043,"LOVES #558","Dodge City",KS,ULSD,1.8981,0.2483,0.26,0,0.1287,0.0103,2.545,3.749,2.545,1.204
16242,"LOVES #455",Ellis,KS,ULSD,1.9546,0.2483,0.26,0,0.1075,0.0103,2.581,3.449,2.581,0.868
