"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-30
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
1190,"LOVES #765",Commerce,GA,ULSD,2.4216,0.2483,0.373,0,0.05,0.0975,3.19,3.789,3.19,0.599
51171,"LOVES #801",Cordele,GA,ULSD,2.4619,0.2483,0.373,0,0.0825,0.0975,3.263,3.849,3.263,0.586
11098,"LOVES #320",Dublin,GA,ULSD,2.4209,0.2483,0.373,0,0.085,0.0975,3.225,3.849,3.225,0.624
27157,"LOVES #778",Ellabell,GA,ULSD,2.5648,0.2483,0.373,0,0.0775,0.1275,3.391,3.949,3.391,0.558
11466,"LOVES #359",Emerson,GA,ULSD,2.4205,0.2483,0.373,0,0.0645,0.0975,3.204,3.749,3.204,0.545
52100,"LOVES #893","Garden City",GA,ULSD,2.5648,0.2483,0.373,0,0.065,0.0975,3.349,3.649,3.349,0.3
11607,"LOVES #376",Hogansville,GA,ULSD,2.4205,0.2483,0.373,0,0.0775,0.0975,3.217,3.949,3.217,0.732
11302,"LOVES #307",Jackson,GA,ULSD,2.4205,0.2483,0.373,0,0.0712,0.1275,3.241,3.789,3.241,0.548
16060,"LOVES #698",Macon,GA,ULSD,2.4209,0.2483,0.373,0,0.06,0.0975,3.2,3.789,3.2,0.589
37259,"LOVES #781",Madison,GA,ULSD,2.4216,0.2483,0.373,0,0.065,0.0975,3.205,3.949,3.205,0.744
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.5648,0.2483,0.373,0,0.065,0.1275,3.379,3.849,3.379,0.47
32311,"LOVES #819",Rincon,GA,ULSD,2.5648,0.2483,0.373,0,0.065,0.0975,3.349,3.589,3.349,0.24
11983,"LOVES #354",Thomson,GA,ULSD,2.4078,0.2483,0.373,0,0.055,0.1275,3.212,3.849,3.212,0.637
11356,"LOVES #325",Tifton,GA,ULSD,2.4619,0.2483,0.373,0,0.0825,0.0975,3.263,3.949,3.263,0.686
23378,"LOVES #550",Valdosta,GA,ULSD,2.512,0.2483,0.373,0,0.085,0.0975,3.316,3.849,3.316,0.533
11400,"LOVES #311","Waco ",GA,ULSD,2.4205,0.2483,0.373,0,0.0675,0.0975,3.207,3.849,3.207,0.642
7262,"LOVES #771","West Point",GA,ULSD,2.3942,0.2483,0.373,0,0.145,0.0975,3.258,3.769,3.258,0.511
15057,"LOVES #411",Clive,IA,ULSD,2.3296,0.2483,0.325,0,0.06,0,2.963,3.889,2.963,0.926
15003,"LOVES #476",Davenport,IA,ULSD,2.3741,0.2483,0.325,0,0.08,0,3.027,3.989,3.027,0.962
44117,"LOVES #684",Ellsworth,IA,ULSD,2.329,0.2483,0.325,0,0.0875,0,2.99,3.889,2.99,0.899
49061,"LOVES #670",Floyd,IA,ULSD,2.329,0.2483,0.325,0,0.08,0,2.982,3.889,2.982,0.907
31255,"LOVES #869","Le Mars",IA,ULSD,2.3311,0.2483,0.325,0,0.0537,0,2.958,3.689,2.958,0.731
41221,"LOVES #882",Muscatine,IA,ULSD,2.3741,0.2483,0.325,0,0.08,0,3.027,3.489,3.027,0.462
15388,"LOVES #361","Newton ",IA,ULSD,2.3296,0.2483,0.325,0,0.055,0,2.958,3.889,2.958,0.931
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.3812,0.2483,0.325,0,0.0675,0,3.022,3.849,3.022,0.827
15051,"LOVES #426",Shelby,IA,ULSD,2.3812,0.2483,0.325,0,0.06,0,3.015,3.849,3.015,0.834
15191,"LOVES #479","Sioux City",IA,ULSD,2.3311,0.2483,0.325,0,0.063,0,2.967,3.889,2.967,0.922
17118,"LOVES #702",Waterloo,IA,ULSD,2.3417,0.2483,0.325,0,0.0608,0,2.976,3.789,2.976,0.813
22230,"LOVES #812",Bliss,ID,ULSD,2.5529,0.2483,0.32,0,0.0825,0.01,3.214,3.889,3.214,0.675
12519,"LOVES #334","Heyburn ",ID,ULSD,2.5529,0.2483,0.32,0,0.08,0.01,3.211,3.889,3.211,0.678
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.5598,0.2483,0.32,0,0.0775,0.01,3.216,3.789,3.216,0.573
12288,"LOVES #301","Post Falls",ID,ULSD,3.3355,0.2483,0.32,0,0.1258,0.01,4.04,3.889,3.889,0
46081,"LOVES #766",Atkinson,IL,ULSD,2.2567,0.2483,0.558,0.20193,0.0695,0.011,3.345,3.749,3.345,0.404
42345,"LOVES #768",Channahon,IL,ULSD,2.2567,0.2483,0.558,0.22024,0.057,0.171,3.511,3.749,3.511,0.238
14200,"LOVES #746",Decatur,IL,ULSD,2.2115,0.2483,0.558,0.23675,0.0587,0.021,3.334,3.489,3.334,0.155
13312,"LOVES #292",Dwight,IL,ULSD,2.2567,0.2483,0.558,0.19173,0.1086,0.011,3.374,3.689,3.374,0.315
1273,"LOVES #800","Elk Grove Village",IL,ULSD,2.2567,0.2483,0.558,0.26555,0.0595,0.071,3.459,3.889,3.459,0.43
10345,"LOVES #834","Grant Park",IL,ULSD,2.2567,0.2483,0.558,0.18821,0.06,0.011,3.322,3.349,3.322,0.027
38070,"LOVES #688",Greenup,IL,ULSD,2.2697,0.2483,0.558,0.20197,0.057,0.011,3.346,3.889,3.346,0.543
13281,"LOVES #384",Greenville,IL,ULSD,2.2102,0.2483,0.558,0.22286,0.0575,0.011,3.308,3.889,3.308,0.581
13167,"LOVES #578",Hamel,IL,ULSD,2.2102,0.2483,0.558,0.19912,0.047,0.011,3.274,3.789,3.274,0.515
52045,"LOVES #763",Hampshire,IL,ULSD,2.2567,0.2483,0.558,0.21438,0.0937,0.061,3.432,3.789,3.432,0.357
13015,"LOVES #318",Ina,IL,ULSD,2.2145,0.2483,0.558,0.17589,0.112,0.011,3.32,3.849,3.32,0.529
13311,"LOVES #395",Kankakee,IL,ULSD,2.2567,0.2483,0.558,0.21413,0.0595,0.011,3.348,3.749,3.348,0.401
44129,"LOVES #685",Knoxville,IL,ULSD,2.3741,0.2483,0.558,0.23979,0.087,0.011,3.518,3.889,3.518,0.371
13341,"LOVES #367","Le Roy",IL,ULSD,2.2115,0.2483,0.558,0.24566,0.165,0.011,3.439,3.689,3.439,0.25
46114,"LOVES #803",Marion,IL,ULSD,2.2102,0.2483,0.558,0.24714,0.092,0.031,3.387,3.949,3.387,0.562
33146,"LOVES #804",Monmouth,IL,ULSD,2.3741,0.2483,0.558,0.30163,0.0687,0.031,3.582,3.589,3.582,0.007
6283,"LOVES #851","Monroe Center",IL,ULSD,2.2242,0.2483,0.558,0.1592,0.0437,0.011,3.244,3.849,3.244,0.605
40315,"LOVES #859",Morris,IL,ULSD,2.2567,0.2483,0.558,0.16238,0.062,0.011,3.298,3.849,3.298,0.551
51216,"LOVES #824","Mt Vernon",IL,ULSD,2.2145,0.2483,0.558,0.2447,0.082,0.011,3.359,3.849,3.359,0.49
13222,"LOVES #583","New Baden",IL,ULSD,2.2102,0.2483,0.558,0.22537,0.057,0.011,3.31,3.949,3.31,0.639
10409,"LOVES #867",Normal,IL,ULSD,2.2115,0.2483,0.558,0.25772,0.0725,0.091,3.439,3.589,3.439,0.15
14140,"LOVES #750",Oakwood,IL,ULSD,2.2115,0.2483,0.558,0.19234,0.0737,0.011,3.295,3.789,3.295,0.494
13121,"LOVES #529",Oglesby,IL,ULSD,2.2567,0.2483,0.558,0.18239,0.0695,0.011,3.326,3.749,3.326,0.423
40240,"LOVES #880",Olney,IL,ULSD,2.2697,0.2483,0.558,0.22887,0.0666,0.011,3.382,3.389,3.382,0.007
49099,"LOVES #754",Rochelle,IL,ULSD,2.2242,0.2483,0.558,0.18466,0.0435,0.011,3.27,3.849,3.27,0.579
18290,"LOVES #775",Rockford,IL,ULSD,2.2242,0.2483,0.558,0.22222,0.0362,0.011,3.3,3.389,3.3,0.089
13315,"LOVES #322",Roscoe,IL,ULSD,2.2567,0.2483,0.558,0.20207,0.0714,0.011,3.347,3.849,3.347,0.502
10177,"LOVES #758",Sauget,IL,ULSD,2.2102,0.2483,0.558,0.19315,0.052,0.011,3.273,3.789,3.273,0.516
24040,"LOVES #606","South Holland",IL,ULSD,2.2567,0.2483,0.558,0.25671,0.0762,0.101,3.497,3.749,3.497,0.252
44116,"LOVES #687","South Jacksonville",IL,ULSD,2.2102,0.2483,0.558,0.18701,0.09,0.011,3.305,3.789,3.305,0.484
44919,"LOVES #798",Tuscola,IL,ULSD,2.2115,0.2483,0.558,0.19885,0.075,0.011,3.303,3.889,3.303,0.586
13949,"LOVES #351","Utica ",IL,ULSD,2.2567,0.2483,0.558,0.18186,0.062,0.011,3.318,3.749,3.318,0.431
39251,"LOVES #425",WILMINGTON,IL,ULSD,2.2567,0.2483,0.558,0.19224,0.1603,0.061,3.477,3.489,3.477,0.012
30200,"LOVES #770",Wadsworth,IL,ULSD,2.2308,0.2483,0.558,0.21222,0.0947,0.059,3.403,3.849,3.403,0.446
13138,"LOVES #249",Williamsville,IL,ULSD,2.2772,0.2483,0.558,0.23131,0.057,0.041,3.413,3.749,3.413,0.336
14203,"LOVES #551",Angola,IN,ULSD,2.2502,0.2483,0.61,0,0.0875,0.01,3.206,3.949,3.206,0.743
14313,"LOVES #394",Demotte,IN,ULSD,2.2578,0.2483,0.61,0,0.0725,0.01,3.199,3.889,3.199,0.69
14115,"LOVES #417",Gary,IN,ULSD,2.2578,0.2483,0.61,0,0.0575,0.01,3.184,3.889,3.184,0.705
16125,"LOVES #729",Goshen,IN,ULSD,2.2502,0.2483,0.61,0,0.0625,0.01,3.181,3.849,3.181,0.668
14092,"LOVES #414",Haubstadt,IN,ULSD,2.3691,0.2483,0.61,0,0.07,0.01,3.307,3.949,3.307,0.642
45195,"LOVES #879",Huntington,IN,ULSD,2.309,0.2483,0.61,0,0.0708,0.01,3.248,3.489,3.248,0.241
14112,"LOVES #601",Knightstown,IN,ULSD,2.2648,0.2483,0.61,0,0.0725,0.01,3.206,3.949,3.206,0.743
22321,"LOVES #874",Lafayette,IN,ULSD,2.2578,0.2483,0.61,0,0.0845,0.01,3.211,3.889,3.211,0.678
16246,"LOVES #839",Leavenworth,IN,ULSD,2.3926,0.2483,0.61,0,0.0775,0.01,3.338,3.989,3.338,0.651
14389,"LOVES #323",Marion,IN,ULSD,2.2631,0.2483,0.61,0,0.0625,0.01,3.194,3.949,3.194,0.755
14938,"LOVES #355","Memphis ",IN,ULSD,2.3926,0.2483,0.61,0,0.0775,0.01,3.338,3.889,3.338,0.551
11426,"LOVES #876","Michigan City",IN,ULSD,2.2578,0.2483,0.61,0,0.06,0.01,3.186,3.889,3.186,0.703
14316,"LOVES #254",Mooresville,IN,ULSD,2.2648,0.2483,0.61,0,0.062,0.01,3.195,3.989,3.195,0.794
14182,"LOVES #600",Pendleton,IN,ULSD,2.2631,0.2483,0.61,0,0.065,0.01,3.196,3.949,3.196,0.753
14388,"LOVES #319",Pittsboro,IN,ULSD,2.2648,0.2483,0.61,0,0.0725,0.01,3.206,3.989,3.206,0.783
14081,"LOVES #633",Plymouth,IN,ULSD,2.2502,0.2483,0.61,0,0.08,0.01,3.199,3.949,3.199,0.75
14228,"LOVES #222","Richmond ",IN,ULSD,2.2648,0.2483,0.61,0,0.0725,0.01,3.206,3.949,3.206,0.743
14351,"LOVES #391","Saint Paul",IN,ULSD,2.2648,0.2483,0.61,0,0.0775,0.01,3.211,3.989,3.211,0.778
52006,"LOVES #664","Terre Haute",IN,ULSD,2.2648,0.2483,0.61,0,0.09,0.01,3.223,3.949,3.223,0.726
28095,"LOVES #710",Tipton,IN,ULSD,2.2631,0.2483,0.61,0,0.0549,0.01,3.186,3.949,3.186,0.763
14117,"LOVES #451",Whiteland,IN,ULSD,2.2648,0.2483,0.61,0,0.0725,0.01,3.206,4.089,3.206,0.883
14371,"LOVES #459",Whitestown,IN,ULSD,2.2648,0.2483,0.61,0,0.0625,0.01,3.196,3.889,3.196,0.693
14164,"LOVES #592",Woodburn,IN,ULSD,2.309,0.2483,0.61,0,0.0833,0.01,3.261,3.889,3.261,0.628
44408,"LOVES #732",Abilene,KS,ULSD,2.3152,0.2483,0.26,0,0.055,0.0103,2.889,3.839,2.889,0.95
16088,"LOVES #647",Belleville,KS,ULSD,2.3152,0.2483,0.26,0,0.0901,0.0103,2.924,3.899,2.924,0.975
27049,"LOVES #692",Chanute,KS,ULSD,2.2858,0.2483,0.26,0,0.1142,0.0103,2.919,3.589,2.919,0.67
47037,"LOVES #695",Cunningham,KS,ULSD,2.2858,0.2483,0.26,0,0.0792,0.0103,2.884,3.889,2.884,1.005
16043,"LOVES #558","Dodge City",KS,ULSD,2.2858,0.2483,0.26,0,0.1287,0.0103,2.933,3.889,2.933,0.956
