"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-22
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
6160,"LOVES #759",Hazen,AR,ULSD,2.2839,0.2483,0.285,0,0.065,0.003,2.885,3.549,2.885,0.664
4116,"LOVES #607",Jonesboro,AR,ULSD,2.3156,0.2483,0.285,0,0.0875,0.003,2.939,3.589,2.939,0.65
44598,"LOVES #689","Lake Village",AR,ULSD,2.2839,0.2483,0.285,0,0.0992,0.003,2.919,3.449,2.919,0.53
4198,"LOVES #457","Little Rock",AR,ULSD,2.2839,0.2483,0.285,0,0.06,0.003,2.88,3.549,2.88,0.669
10170,"LOVES #779",Malvern,AR,ULSD,2.3587,0.2483,0.285,0,0.087,0.003,2.982,3.749,2.982,0.767
4122,"LOVES #267",Morrilton,AR,ULSD,2.2839,0.2483,0.285,0,0.0875,0.003,2.908,3.589,2.908,0.681
4053,"LOVES #236","N Little Rock",AR,ULSD,2.2839,0.2483,0.285,0,0.06,0.003,2.88,3.549,2.88,0.669
4134,"LOVES #271",Ozark,AR,ULSD,2.2839,0.2483,0.285,0,0.0875,0.003,2.908,3.589,2.908,0.681
4150,"LOVES #275",Palestine,AR,ULSD,2.3156,0.2483,0.285,0,0.0555,0.003,2.907,3.649,2.907,0.742
35130,"LOVES #661","Pine Bluff",AR,ULSD,2.2839,0.2483,0.285,0,0.0751,0.003,2.895,3.389,2.895,0.494
4321,"LOVES #277",Prescott,AR,ULSD,2.3587,0.2483,0.285,0,0.0884,0.003,2.983,3.989,2.983,1.006
21236,"LOVES #884",Prescott,AR,ULSD,2.3587,0.2483,0.285,0,0.0884,0.003,2.983,3.989,2.983,1.006
4075,"LOVES #557",Searcy,AR,ULSD,2.2839,0.2483,0.285,0,0.07,0.003,2.89,3.549,2.89,0.659
4037,"LOVES #450","West Memphis",AR,ULSD,2.3156,0.2483,0.285,0,0.0575,0.003,2.909,3.649,2.909,0.74
3313,"LOVES #460",Benson,AZ,ULSD,2.5489,0.2483,0.26,0,0.0908,0.01,3.158,3.379,3.158,0.221
3079,"LOVES #280",Buckeye,AZ,ULSD,2.4252,0.2483,0.26,0,0.0758,0.01,3.019,3.789,3.019,0.77
3753,"LOVES #328","Chandler ",AZ,ULSD,2.4252,0.2483,0.26,0,0.0387,0.01,2.982,3.789,2.982,0.807
30448,"LOVES #972",ELOY,AZ,ULSD,2.4252,0.2483,0.26,0,0.0725,0.01,3.016,3.739,3.016,0.723
3087,"LOVES #265",Eloy,AZ,ULSD,2.4252,0.2483,0.26,0,0.0725,0.01,3.016,3.849,3.016,0.833
3084,"LOVES #296","Gila Bend",AZ,ULSD,2.4252,0.2483,0.26,0,0.1025,0.01,3.046,3.849,3.046,0.803
3082,"LOVES #278","Joseph City",AZ,ULSD,2.3975,0.2483,0.26,0,0.1899,0.01,3.106,3.789,3.106,0.683
3028,"LOVES #272",Kingman,AZ,ULSD,2.3906,0.2483,0.26,0,0.1558,0.01,3.065,3.789,3.065,0.724
3244,"LOVES #386","Lake Havasu City",AZ,ULSD,2.3906,0.2483,0.26,0,0.167,0.01,3.076,3.949,3.076,0.873
29105,"LOVES #722",Mayer,AZ,ULSD,2.4252,0.2483,0.26,0,0.0975,0.01,3.041,3.849,3.041,0.808
30348,"LOVES #350",Nogales,AZ,ULSD,2.5489,0.2483,0.26,0,0.0597,0.01,3.127,3.689,3.127,0.562
3081,"LOVES #286",Quartzsite,AZ,ULSD,2.4252,0.2483,0.26,0,0.135,0.01,3.079,3.989,3.079,0.91
3134,"LOVES #659",Tolleson,AZ,ULSD,2.4252,0.2483,0.26,0,0.062,0.01,3.006,3.789,3.006,0.783
49246,"LOVES #831",Willcox,AZ,ULSD,2.5489,0.2483,0.26,0,0.0821,0.01,3.149,3.889,3.149,0.74
3078,"LOVES #553",Williams,AZ,ULSD,2.4252,0.2483,0.26,0,0.1259,0.01,3.069,3.789,3.069,0.72
47463,"LOVES #971",Winslow,AZ,ULSD,2.4252,0.2483,0.26,0,0.17,0.01,3.114,3.789,3.114,0.675
3764,"LOVES #349",Yuma,AZ,ULSD,2.3963,0.2483,0.26,0,0.095,0.01,3.01,3.749,3.01,0.739
3495,"LOVES #830",Bakersfield,CA,ULSD,2.8995,0.2483,0.466,0.45709,0.0725,0.02465,4.168,4.689,4.168,0.521
5356,"LOVES #374",Barstow,CA,ULSD,2.8473,0.2483,0.466,0.4673,0.0825,0.02465,4.136,4.849,4.136,0.713
34155,"LOVES #755",Boron,CA,ULSD,2.8473,0.2483,0.466,0.45595,0.1165,0.02465,4.159,4.989,4.159,0.83
5266,"LOVES #207",Coachella,CA,ULSD,2.8551,0.2483,0.466,0.47409,0.1215,0.02465,4.19,4.649,4.19,0.459
5218,"LOVES #410",Corning,CA,ULSD,2.8226,0.2483,0.466,0.43444,0.1025,0.02465,4.098,4.749,4.098,0.651
5597,"LOVES #538",Lodi,CA,ULSD,2.7537,0.2483,0.466,0.42399,0.094,0.02465,4.011,4.749,4.011,0.738
5752,"LOVES #230","Lost Hills",CA,ULSD,2.7662,0.2483,0.466,0.44564,0.124,0.02465,4.075,4.539,4.075,0.464
1217,"LOVES #736",Madera,CA,ULSD,2.7662,0.2483,0.466,0.44263,0.1025,0.02465,4.05,4.989,4.05,0.939
42398,"LOVES #807",Patterson,CA,ULSD,2.7537,0.2483,0.466,0.42821,0.095,0.02465,4.016,4.989,4.016,0.973
5006,"LOVES #223","Ripon ",CA,ULSD,2.7537,0.2483,0.466,0.4223,0.0815,0.02465,3.996,4.949,3.996,0.953
24309,"LOVES #898",Salinas,CA,ULSD,2.7637,0.2483,0.466,0.47935,0.139,0.02465,4.121,4.989,4.121,0.868
5223,"LOVES #441","Santa Nella",CA,ULSD,2.7537,0.2483,0.466,0.42418,0.0954,0.02465,4.012,4.989,4.012,0.977
5211,"LOVES #392",Tehachapi,CA,ULSD,2.8995,0.2483,0.466,0.4657,0.134,0.02465,4.238,4.999,4.238,0.761
5578,"LOVES #382",Tulare,CA,ULSD,2.7662,0.2483,0.466,0.44263,0.1025,0.02465,4.05,4.849,4.05,0.799
44591,"LOVES #749",Westmorland,CA,ULSD,2.9457,0.2483,0.466,0.45092,0.1015,0.02465,4.237,4.889,4.237,0.652
1170,"LOVES #652",Williams,CA,ULSD,2.8074,0.2483,0.466,0.44896,0.1065,0.02465,4.102,4.749,4.102,0.647
37572,"LOVES #838",BRIGHTON,CO,ULSD,2.1865,0.2483,0.205,0,0.0388,0.14175,2.82,2.949,2.82,0.129
6058,"LOVES #300",Bennett,CO,ULSD,2.1865,0.2483,0.205,0,0.049,0.14175,2.831,3.049,2.831,0.218
42150,"LOVES #668",Berthoud,CO,ULSD,2.1865,0.2483,0.205,0,0.0587,0.14175,2.84,3.489,2.84,0.649
42110,"LOVES #649",Brush,CO,ULSD,2.1865,0.2483,0.205,0,0.0792,0.14175,2.861,3.589,2.861,0.728
6134,"LOVES #644",Burlington,CO,ULSD,2.1865,0.2483,0.205,0,0.0825,0.14175,2.864,3.649,2.864,0.785
3450,"LOVES #873","Canon City",CO,ULSD,2.246,0.2483,0.205,0,0.095,0.14175,2.936,3.389,2.936,0.453
23358,"LOVES #850",Cortez,CO,ULSD,2.5343,0.2483,0.205,0,0.1155,0.14175,3.245,3.459,3.245,0.214
44096,"LOVES #653",Eads,CO,ULSD,2.1865,0.2483,0.205,0,0.1342,0.14175,2.916,3.649,2.916,0.733
6047,"LOVES #517","Grand Junction",CO,ULSD,2.1865,0.2483,0.205,0,0.2508,0.14175,3.032,3.489,3.032,0.457
6142,"LOVES #377",Hudson,CO,ULSD,2.1865,0.2483,0.205,0,0.06,0.14175,2.842,3.299,2.842,0.457
6053,"LOVES #23",Lamar,CO,ULSD,2.1885,0.2483,0.205,0,0.1385,0.14175,2.922,2.919,2.919,0
2266,"LOVES #826",Parachute,CO,ULSD,2.1865,0.2483,0.205,0,0.2508,0.14175,3.032,3.489,3.032,0.457
6038,"LOVES #226",Pueblo,CO,ULSD,2.246,0.2483,0.205,0,0.0945,0.14175,2.936,3.489,2.936,0.553
27380,"LOVES #1035",TRINIDAD,CO,ULSD,2.2238,0.2483,0.205,0,0.149,0.14175,2.968,2.989,2.968,0.021
13330,"LOVES #660",Walsenburg,CO,ULSD,2.2238,0.2483,0.205,0,0.149,0.14175,2.968,2.989,2.968,0.021
7225,"LOVES #646",Willington,CT,ULSD,2.4379,0.2483,0.489,0,0.0761,0,3.251,4.899,3.251,1.648
10281,"LOVES #228",Auburndale,FL,ULSD,2.3963,0.2483,0.389,0,0.065,0.02072,3.119,3.749,3.119,0.63
44300,"LOVES #708",Bushnell,FL,ULSD,2.3963,0.2483,0.389,0,0.0875,0.02072,3.142,3.649,3.142,0.507
10266,"LOVES #453",Cottondale,FL,ULSD,2.4199,0.2483,0.389,0,0.0662,0.02072,3.144,3.749,3.144,0.605
39001,"LOVES #627",Davenport,FL,ULSD,2.4367,0.2483,0.389,0,0.0925,0.02072,3.187,3.789,3.187,0.602
10063,"LOVES #415","Fort Pierce",FL,ULSD,2.4264,0.2483,0.389,0,0.12,0.02072,3.204,3.949,3.204,0.745
10101,"LOVES #467","Fort Pierce",FL,ULSD,2.4264,0.2483,0.389,0,0.12,0.02072,3.204,3.949,3.204,0.745
25021,"LOVES #620",Hawthorne,FL,ULSD,2.4367,0.2483,0.389,0,0.0925,0.02072,3.187,3.989,3.187,0.802
10165,"LOVES #603",Jacksonville,FL,ULSD,2.4001,0.2483,0.389,0,0.06,0.02072,3.118,3.689,3.118,0.571
20166,"LOVES #761",Jacksonville,FL,ULSD,2.4001,0.2483,0.389,0,0.057,0.02072,3.115,3.989,3.115,0.874
27278,"LOVES #828",Jacksonville,FL,ULSD,2.4001,0.2483,0.389,0,0.065,0.02072,3.123,3.489,3.123,0.366
10393,"LOVES #470",Jasper,FL,ULSD,2.3412,0.2483,0.389,0,0.1075,0.02072,3.107,3.649,3.107,0.542
31109,"LOVES #724","Lake City",FL,ULSD,2.3963,0.2483,0.389,0,0.1506,0.02072,3.205,3.649,3.205,0.444
36087,"LOVES #674","Lake Wales",FL,ULSD,2.4367,0.2483,0.389,0,0.0875,0.02072,3.182,3.789,3.182,0.607
10382,"LOVES #379",Lee,FL,ULSD,2.4199,0.2483,0.389,0,0.105,0.02072,3.183,3.849,3.183,0.666
7138,"LOVES #802",Milton,FL,ULSD,2.4199,0.2483,0.389,0,0.1358,0.02072,3.214,3.599,3.214,0.385
49153,"LOVES #868",Mims,FL,ULSD,2.4557,0.2483,0.389,0,0.09,0.02072,3.204,3.949,3.204,0.745
49044,"LOVES #683","Moore Haven",FL,ULSD,2.4277,0.2483,0.389,0,0.1,0.02072,3.186,3.989,3.186,0.803
10127,"LOVES #561","Mossy Head",FL,ULSD,2.4199,0.2483,0.389,0,0.0985,0.02072,3.176,3.639,3.176,0.463
10118,"LOVES #495","North Fort Myers",FL,ULSD,2.3963,0.2483,0.389,0,0.1225,0.02072,3.177,3.989,3.177,0.812
10252,"LOVES #363",Ocala,FL,ULSD,2.3963,0.2483,0.389,0,0.1175,0.02072,3.172,3.689,3.172,0.517
10638,"LOVES #316","Ormond Beach",FL,ULSD,2.4557,0.2483,0.389,0,0.09,0.02072,3.204,3.949,3.204,0.745
36370,"LOVES #894","St Augustine",FL,ULSD,2.4001,0.2483,0.389,0,0.075,0.02072,3.133,3.949,3.133,0.816
26156,"LOVES #808",Albany,GA,ULSD,2.3412,0.2483,0.373,0,0.07,0.0975,3.13,3.889,3.13,0.759
11188,"LOVES #405",Brunswick,GA,ULSD,2.4001,0.2483,0.373,0,0.0595,0.0975,3.178,3.749,3.178,0.571
27148,"LOVES #735",Calhoun,GA,ULSD,2.2851,0.2483,0.373,0,0.0625,0.1275,3.096,3.649,3.096,0.553
1190,"LOVES #765",Commerce,GA,ULSD,2.3104,0.2483,0.373,0,0.05,0.0975,3.079,3.649,3.079,0.57
51171,"LOVES #801",Cordele,GA,ULSD,2.3412,0.2483,0.373,0,0.0825,0.0975,3.143,3.749,3.143,0.606
11098,"LOVES #320",Dublin,GA,ULSD,2.3158,0.2483,0.373,0,0.085,0.0975,3.12,3.789,3.12,0.669
27157,"LOVES #778",Ellabell,GA,ULSD,2.4734,0.2483,0.373,0,0.0775,0.1275,3.3,3.849,3.3,0.549
11466,"LOVES #359",Emerson,GA,ULSD,2.3156,0.2483,0.373,0,0.0645,0.0975,3.099,3.649,3.099,0.55
52100,"LOVES #893","Garden City",GA,ULSD,2.4734,0.2483,0.373,0,0.065,0.0975,3.257,3.549,3.257,0.292
11607,"LOVES #376",Hogansville,GA,ULSD,2.3156,0.2483,0.373,0,0.0775,0.0975,3.112,3.949,3.112,0.837
11302,"LOVES #307",Jackson,GA,ULSD,2.3156,0.2483,0.373,0,0.0712,0.1275,3.136,3.749,3.136,0.613
16060,"LOVES #698",Macon,GA,ULSD,2.3158,0.2483,0.373,0,0.06,0.0975,3.095,3.749,3.095,0.654
37259,"LOVES #781",Madison,GA,ULSD,2.3104,0.2483,0.373,0,0.065,0.0975,3.094,3.949,3.094,0.855
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.4734,0.2483,0.373,0,0.065,0.1275,3.287,3.649,3.287,0.362
32311,"LOVES #819",Rincon,GA,ULSD,2.4734,0.2483,0.373,0,0.065,0.0975,3.257,3.289,3.257,0.032
11983,"LOVES #354",Thomson,GA,ULSD,2.296,0.2483,0.373,0,0.055,0.1275,3.1,3.789,3.1,0.689
11356,"LOVES #325",Tifton,GA,ULSD,2.3412,0.2483,0.373,0,0.0825,0.0975,3.143,3.949,3.143,0.806
23378,"LOVES #550",Valdosta,GA,ULSD,2.4199,0.2483,0.373,0,0.085,0.0975,3.224,3.749,3.224,0.525
11400,"LOVES #311","Waco ",GA,ULSD,2.3156,0.2483,0.373,0,0.0675,0.0975,3.102,3.789,3.102,0.687
7262,"LOVES #771","West Point",GA,ULSD,2.2985,0.2483,0.373,0,0.145,0.0975,3.162,3.719,3.162,0.557
15057,"LOVES #411",Clive,IA,ULSD,2.1917,0.2483,0.325,0,0.06,0,2.825,3.589,2.825,0.764
15003,"LOVES #476",Davenport,IA,ULSD,2.2357,0.2483,0.325,0,0.08,0,2.889,3.789,2.889,0.9
44117,"LOVES #684",Ellsworth,IA,ULSD,2.1952,0.2483,0.325,0,0.0875,0,2.856,3.689,2.856,0.833
49061,"LOVES #670",Floyd,IA,ULSD,2.1952,0.2483,0.325,0,0.08,0,2.849,3.689,2.849,0.84
31255,"LOVES #869","Le Mars",IA,ULSD,2.194,0.2483,0.325,0,0.0537,0,2.821,3.549,2.821,0.728
41221,"LOVES #882",Muscatine,IA,ULSD,2.2357,0.2483,0.325,0,0.08,0,2.889,3.349,2.889,0.46
15388,"LOVES #361","Newton ",IA,ULSD,2.1917,0.2483,0.325,0,0.055,0,2.82,3.689,2.82,0.869
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.2494,0.2483,0.325,0,0.0675,0,2.89,3.689,2.89,0.799
15051,"LOVES #426",Shelby,IA,ULSD,2.2494,0.2483,0.325,0,0.06,0,2.883,3.549,2.883,0.666
15191,"LOVES #479","Sioux City",IA,ULSD,2.194,0.2483,0.325,0,0.063,0,2.83,3.749,2.83,0.919
17118,"LOVES #702",Waterloo,IA,ULSD,2.2013,0.2483,0.325,0,0.0608,0,2.835,3.589,2.835,0.754
22230,"LOVES #812",Bliss,ID,ULSD,2.2762,0.2483,0.32,0,0.0825,0.01,2.937,3.689,2.937,0.752
12519,"LOVES #334","Heyburn ",ID,ULSD,2.2762,0.2483,0.32,0,0.08,0.01,2.935,3.789,2.935,0.854
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.257,0.2483,0.32,0,0.0775,0.01,2.913,3.589,2.913,0.676
12288,"LOVES #301","Post Falls",ID,ULSD,3.1737,0.2483,0.32,0,0.1258,0.01,3.878,3.649,3.649,0
46081,"LOVES #766",Atkinson,IL,ULSD,2.1648,0.2483,0.558,0.1948,0.0695,0.011,3.246,3.589,3.246,0.343
42345,"LOVES #768",Channahon,IL,ULSD,2.1648,0.2483,0.558,0.21289,0.057,0.171,3.412,3.549,3.412,0.137
14200,"LOVES #746",Decatur,IL,ULSD,2.1393,0.2483,0.558,0.23008,0.0587,0.021,3.255,3.389,3.255,0.134
13312,"LOVES #292",Dwight,IL,ULSD,2.1648,0.2483,0.558,0.18507,0.1086,0.011,3.276,3.549,3.276,0.273
1273,"LOVES #800","Elk Grove Village",IL,ULSD,2.1648,0.2483,0.558,0.25636,0.0595,0.071,3.358,3.689,3.358,0.331
10345,"LOVES #834","Grant Park",IL,ULSD,2.1648,0.2483,0.558,0.18155,0.06,0.011,3.224,3.189,3.189,0
38070,"LOVES #688",Greenup,IL,ULSD,2.2245,0.2483,0.558,0.19846,0.057,0.011,3.297,3.789,3.297,0.492
13281,"LOVES #384",Greenville,IL,ULSD,2.1266,0.2483,0.558,0.21555,0.0575,0.011,3.217,3.849,3.217,0.632
13167,"LOVES #578",Hamel,IL,ULSD,2.1266,0.2483,0.558,0.19255,0.047,0.011,3.183,3.589,3.183,0.406
52045,"LOVES #763",Hampshire,IL,ULSD,2.1648,0.2483,0.558,0.20702,0.0937,0.061,3.333,3.749,3.333,0.416
13015,"LOVES #318",Ina,IL,ULSD,2.1485,0.2483,0.558,0.17144,0.112,0.011,3.249,3.629,3.249,0.38
13311,"LOVES #395",Kankakee,IL,ULSD,2.1648,0.2483,0.558,0.20655,0.0595,0.011,3.248,3.589,3.248,0.341
44129,"LOVES #685",Knoxville,IL,ULSD,2.2357,0.2483,0.558,0.22768,0.087,0.011,3.368,3.849,3.368,0.481
13341,"LOVES #367","Le Roy",IL,ULSD,2.1393,0.2483,0.558,0.23898,0.165,0.011,3.361,3.549,3.361,0.188
46114,"LOVES #803",Marion,IL,ULSD,2.1266,0.2483,0.558,0.2392,0.092,0.031,3.295,3.889,3.295,0.594
33146,"LOVES #804",Monmouth,IL,ULSD,2.2357,0.2483,0.558,0.28641,0.0687,0.031,3.428,3.589,3.428,0.161
6283,"LOVES #851","Monroe Center",IL,ULSD,2.1362,0.2483,0.558,0.1537,0.0437,0.011,3.151,3.749,3.151,0.598
40315,"LOVES #859",Morris,IL,ULSD,2.1648,0.2483,0.558,0.15663,0.062,0.011,3.201,3.689,3.201,0.488
51216,"LOVES #824","Mt Vernon",IL,ULSD,2.1485,0.2483,0.558,0.23843,0.082,0.011,3.286,3.629,3.286,0.343
13222,"LOVES #583","New Baden",IL,ULSD,2.1266,0.2483,0.558,0.21797,0.057,0.011,3.219,3.889,3.219,0.67
10409,"LOVES #867",Normal,IL,ULSD,2.1393,0.2483,0.558,0.25068,0.0725,0.091,3.36,3.399,3.36,0.039
14140,"LOVES #750",Oakwood,IL,ULSD,2.1393,0.2483,0.558,0.18692,0.0737,0.011,3.217,3.549,3.217,0.332
13121,"LOVES #529",Oglesby,IL,ULSD,2.1648,0.2483,0.558,0.17595,0.0695,0.011,3.228,3.589,3.228,0.361
40240,"LOVES #880",Olney,IL,ULSD,2.2245,0.2483,0.558,0.22491,0.0666,0.011,3.333,3.389,3.333,0.056
49099,"LOVES #754",Rochelle,IL,ULSD,2.1362,0.2483,0.558,0.17828,0.0435,0.011,3.175,3.689,3.175,0.514
18290,"LOVES #775",Rockford,IL,ULSD,2.1362,0.2483,0.558,0.21452,0.0362,0.011,3.204,3.299,3.204,0.095
13315,"LOVES #322",Roscoe,IL,ULSD,2.1648,0.2483,0.558,0.19495,0.0714,0.011,3.248,3.749,3.248,0.501
10177,"LOVES #758",Sauget,IL,ULSD,2.1266,0.2483,0.558,0.1868,0.052,0.011,3.183,3.549,3.183,0.366
24040,"LOVES #606","South Holland",IL,ULSD,2.1648,0.2483,0.558,0.24798,0.0762,0.101,3.396,3.549,3.396,0.153
44116,"LOVES #687","South Jacksonville",IL,ULSD,2.1266,0.2483,0.558,0.18095,0.09,0.011,3.215,3.659,3.215,0.444
44919,"LOVES #798",Tuscola,IL,ULSD,2.1393,0.2483,0.558,0.19325,0.075,0.011,3.225,3.759,3.225,0.534
13949,"LOVES #351","Utica ",IL,ULSD,2.1648,0.2483,0.558,0.17543,0.062,0.011,3.22,3.549,3.22,0.329
39251,"LOVES #425",WILMINGTON,IL,ULSD,2.1648,0.2483,0.558,0.18581,0.1603,0.061,3.378,3.189,3.189,0
30200,"LOVES #770",Wadsworth,IL,ULSD,2.153,0.2483,0.558,0.206,0.0947,0.059,3.319,3.789,3.319,0.47
13138,"LOVES #249",Williamsville,IL,ULSD,2.2034,0.2483,0.558,0.22485,0.057,0.041,3.333,3.549,3.333,0.216
14203,"LOVES #551",Angola,IN,ULSD,2.1717,0.2483,0.61,0,0.0875,0.01,3.128,3.889,3.128,0.761
14313,"LOVES #394",Demotte,IN,ULSD,2.1678,0.2483,0.61,0,0.0725,0.01,3.109,3.649,3.109,0.54
14115,"LOVES #417",Gary,IN,ULSD,2.1678,0.2483,0.61,0,0.0575,0.01,3.094,3.749,3.094,0.655
16125,"LOVES #729",Goshen,IN,ULSD,2.1717,0.2483,0.61,0,0.0625,0.01,3.103,3.849,3.103,0.746
14092,"LOVES #414",Haubstadt,IN,ULSD,2.2729,0.2483,0.61,0,0.07,0.01,3.211,3.849,3.211,0.638
45195,"LOVES #879",Huntington,IN,ULSD,2.2163,0.2483,0.61,0,0.0708,0.01,3.155,3.319,3.155,0.164
14112,"LOVES #601",Knightstown,IN,ULSD,2.1834,0.2483,0.61,0,0.0725,0.01,3.124,3.849,3.124,0.725
22321,"LOVES #874",Lafayette,IN,ULSD,2.1678,0.2483,0.61,0,0.0845,0.01,3.121,3.789,3.121,0.668
16246,"LOVES #839",Leavenworth,IN,ULSD,2.2788,0.2483,0.61,0,0.0775,0.01,3.225,3.989,3.225,0.764
14389,"LOVES #323",Marion,IN,ULSD,2.1816,0.2483,0.61,0,0.0625,0.01,3.112,3.789,3.112,0.677
14938,"LOVES #355","Memphis ",IN,ULSD,2.2788,0.2483,0.61,0,0.0775,0.01,3.225,3.889,3.225,0.664
11426,"LOVES #876","Michigan City",IN,ULSD,2.1678,0.2483,0.61,0,0.06,0.01,3.096,3.749,3.096,0.653
14316,"LOVES #254",Mooresville,IN,ULSD,2.1834,0.2483,0.61,0,0.062,0.01,3.114,3.989,3.114,0.875
14182,"LOVES #600",Pendleton,IN,ULSD,2.1816,0.2483,0.61,0,0.065,0.01,3.115,3.789,3.115,0.674
14388,"LOVES #319",Pittsboro,IN,ULSD,2.1834,0.2483,0.61,0,0.0725,0.01,3.124,3.949,3.124,0.825
14081,"LOVES #633",Plymouth,IN,ULSD,2.1717,0.2483,0.61,0,0.08,0.01,3.12,3.949,3.12,0.829
14228,"LOVES #222","Richmond ",IN,ULSD,2.1834,0.2483,0.61,0,0.0725,0.01,3.124,3.849,3.124,0.725
14351,"LOVES #391","Saint Paul",IN,ULSD,2.1834,0.2483,0.61,0,0.0775,0.01,3.129,3.989,3.129,0.86
52006,"LOVES #664","Terre Haute",IN,ULSD,2.1834,0.2483,0.61,0,0.09,0.01,3.142,3.849,3.142,0.707
28095,"LOVES #710",Tipton,IN,ULSD,2.1816,0.2483,0.61,0,0.0549,0.01,3.105,3.949,3.105,0.844
14117,"LOVES #451",Whiteland,IN,ULSD,2.1834,0.2483,0.61,0,0.0725,0.01,3.124,4.089,3.124,0.965
14371,"LOVES #459",Whitestown,IN,ULSD,2.1834,0.2483,0.61,0,0.0625,0.01,3.114,3.789,3.114,0.675
14164,"LOVES #592",Woodburn,IN,ULSD,2.2163,0.2483,0.61,0,0.0833,0.01,3.168,3.749,3.168,0.581
44408,"LOVES #732",Abilene,KS,ULSD,2.1825,0.2483,0.26,0,0.055,0.0103,2.756,3.749,2.756,0.993
16088,"LOVES #647",Belleville,KS,ULSD,2.1825,0.2483,0.26,0,0.0901,0.0103,2.791,3.799,2.791,1.008
27049,"LOVES #692",Chanute,KS,ULSD,2.1547,0.2483,0.26,0,0.1142,0.0103,2.788,3.489,2.788,0.701
47037,"LOVES #695",Cunningham,KS,ULSD,2.1547,0.2483,0.26,0,0.0792,0.0103,2.753,3.749,2.753,0.996
16043,"LOVES #558","Dodge City",KS,ULSD,2.1547,0.2483,0.26,0,0.1287,0.0103,2.802,3.789,2.802,0.987
