"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-27
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
5578,"LOVES #382",Tulare,CA,ULSD,2.8762,0.2483,0.466,0.45803,0.1025,0.02465,4.176,4.989,4.176,0.813
44591,"LOVES #749",Westmorland,CA,ULSD,2.9833,0.2483,0.466,0.456,0.1015,0.02465,4.28,5.089,4.28,0.809
1170,"LOVES #652",Williams,CA,ULSD,2.9054,0.2483,0.466,0.46268,0.1065,0.02465,4.214,4.789,4.214,0.575
37572,"LOVES #838",BRIGHTON,CO,ULSD,2.3451,0.2483,0.205,0,0.0388,0.14175,2.979,3.149,2.979,0.17
6058,"LOVES #300",Bennett,CO,ULSD,2.3451,0.2483,0.205,0,0.049,0.14175,2.989,3.149,2.989,0.16
42150,"LOVES #668",Berthoud,CO,ULSD,2.3451,0.2483,0.205,0,0.0587,0.14175,2.999,3.689,2.999,0.69
42110,"LOVES #649",Brush,CO,ULSD,2.3451,0.2483,0.205,0,0.0792,0.14175,3.019,3.589,3.019,0.57
6134,"LOVES #644",Burlington,CO,ULSD,2.3451,0.2483,0.205,0,0.0825,0.14175,3.023,3.789,3.023,0.766
3450,"LOVES #873","Canon City",CO,ULSD,2.3871,0.2483,0.205,0,0.095,0.14175,3.077,3.689,3.077,0.612
23358,"LOVES #850",Cortez,CO,ULSD,2.5802,0.2483,0.205,0,0.1155,0.14175,3.291,3.559,3.291,0.268
44096,"LOVES #653",Eads,CO,ULSD,2.3451,0.2483,0.205,0,0.1342,0.14175,3.074,3.689,3.074,0.615
6047,"LOVES #517","Grand Junction",CO,ULSD,2.3451,0.2483,0.205,0,0.2508,0.14175,3.191,3.789,3.191,0.598
6142,"LOVES #377",Hudson,CO,ULSD,2.3451,0.2483,0.205,0,0.06,0.14175,3,3.289,3,0.289
6053,"LOVES #23",Lamar,CO,ULSD,2.2496,0.2483,0.205,0,0.1385,0.14175,2.983,3.429,2.983,0.446
2266,"LOVES #826",Parachute,CO,ULSD,2.3451,0.2483,0.205,0,0.2508,0.14175,3.191,3.789,3.191,0.598
6038,"LOVES #226",Pueblo,CO,ULSD,2.3871,0.2483,0.205,0,0.0945,0.14175,3.077,3.689,3.077,0.612
27380,"LOVES #1035",TRINIDAD,CO,ULSD,2.3584,0.2483,0.205,0,0.149,0.14175,3.102,3.189,3.102,0.087
13330,"LOVES #660",Walsenburg,CO,ULSD,2.3584,0.2483,0.205,0,0.149,0.14175,3.102,3.189,3.102,0.087
7225,"LOVES #646",Willington,CT,ULSD,2.5388,0.2483,0.489,0,0.0761,0,3.352,4.899,3.352,1.547
10281,"LOVES #228",Auburndale,FL,ULSD,2.424,0.2483,0.389,0,0.065,0.02072,3.147,3.789,3.147,0.642
44300,"LOVES #708",Bushnell,FL,ULSD,2.424,0.2483,0.389,0,0.0875,0.02072,3.17,3.849,3.17,0.679
10266,"LOVES #453",Cottondale,FL,ULSD,2.4446,0.2483,0.389,0,0.0662,0.02072,3.169,3.849,3.169,0.68
39001,"LOVES #627",Davenport,FL,ULSD,2.4635,0.2483,0.389,0,0.0925,0.02072,3.214,3.889,3.214,0.675
10063,"LOVES #415","Fort Pierce",FL,ULSD,2.4516,0.2483,0.389,0,0.12,0.02072,3.23,3.989,3.23,0.759
10101,"LOVES #467","Fort Pierce",FL,ULSD,2.4516,0.2483,0.389,0,0.12,0.02072,3.23,3.989,3.23,0.759
25021,"LOVES #620",Hawthorne,FL,ULSD,2.4635,0.2483,0.389,0,0.0925,0.02072,3.214,4.089,3.214,0.875
10165,"LOVES #603",Jacksonville,FL,ULSD,2.4253,0.2483,0.389,0,0.06,0.02072,3.143,3.789,3.143,0.646
20166,"LOVES #761",Jacksonville,FL,ULSD,2.4253,0.2483,0.389,0,0.057,0.02072,3.14,4.089,3.14,0.949
27278,"LOVES #828",Jacksonville,FL,ULSD,2.4253,0.2483,0.389,0,0.065,0.02072,3.148,3.549,3.148,0.401
10393,"LOVES #470",Jasper,FL,ULSD,2.3818,0.2483,0.389,0,0.1075,0.02072,3.147,3.849,3.147,0.702
31109,"LOVES #724","Lake City",FL,ULSD,2.424,0.2483,0.389,0,0.1506,0.02072,3.233,3.849,3.233,0.616
36087,"LOVES #674","Lake Wales",FL,ULSD,2.4635,0.2483,0.389,0,0.0875,0.02072,3.209,3.889,3.209,0.68
10382,"LOVES #379",Lee,FL,ULSD,2.4446,0.2483,0.389,0,0.105,0.02072,3.208,3.989,3.208,0.781
7138,"LOVES #802",Milton,FL,ULSD,2.4446,0.2483,0.389,0,0.1358,0.02072,3.238,3.849,3.238,0.611
49153,"LOVES #868",Mims,FL,ULSD,2.4818,0.2483,0.389,0,0.09,0.02072,3.23,3.949,3.23,0.719
49044,"LOVES #683","Moore Haven",FL,ULSD,2.4542,0.2483,0.389,0,0.1,0.02072,3.212,3.989,3.212,0.777
10127,"LOVES #561","Mossy Head",FL,ULSD,2.4446,0.2483,0.389,0,0.0985,0.02072,3.201,3.889,3.201,0.688
10118,"LOVES #495","North Fort Myers",FL,ULSD,2.424,0.2483,0.389,0,0.1225,0.02072,3.205,3.989,3.205,0.784
10252,"LOVES #363",Ocala,FL,ULSD,2.424,0.2483,0.389,0,0.1175,0.02072,3.2,3.949,3.2,0.749
10638,"LOVES #316","Ormond Beach",FL,ULSD,2.4818,0.2483,0.389,0,0.09,0.02072,3.23,4.049,3.23,0.819
36370,"LOVES #894","St Augustine",FL,ULSD,2.4253,0.2483,0.389,0,0.075,0.02072,3.158,4.049,3.158,0.891
26156,"LOVES #808",Albany,GA,ULSD,2.3818,0.2483,0.373,0,0.07,0.0975,3.171,3.989,3.171,0.818
11188,"LOVES #405",Brunswick,GA,ULSD,2.4253,0.2483,0.373,0,0.0595,0.0975,3.204,3.849,3.204,0.645
27148,"LOVES #735",Calhoun,GA,ULSD,2.3192,0.2483,0.373,0,0.0625,0.1275,3.131,3.749,3.131,0.618
1190,"LOVES #765",Commerce,GA,ULSD,2.3456,0.2483,0.373,0,0.05,0.0975,3.114,3.749,3.114,0.635
51171,"LOVES #801",Cordele,GA,ULSD,2.3818,0.2483,0.373,0,0.0825,0.0975,3.183,3.789,3.183,0.606
11098,"LOVES #320",Dublin,GA,ULSD,2.3458,0.2483,0.373,0,0.085,0.0975,3.15,3.789,3.15,0.639
27157,"LOVES #778",Ellabell,GA,ULSD,2.4959,0.2483,0.373,0,0.0775,0.1275,3.322,3.889,3.322,0.567
11466,"LOVES #359",Emerson,GA,ULSD,2.348,0.2483,0.373,0,0.0645,0.0975,3.131,3.749,3.131,0.618
52100,"LOVES #893","Garden City",GA,ULSD,2.4959,0.2483,0.373,0,0.065,0.0975,3.28,3.689,3.28,0.409
11607,"LOVES #376",Hogansville,GA,ULSD,2.348,0.2483,0.373,0,0.0775,0.0975,3.144,3.949,3.144,0.805
11302,"LOVES #307",Jackson,GA,ULSD,2.348,0.2483,0.373,0,0.0712,0.1275,3.168,3.849,3.168,0.681
16060,"LOVES #698",Macon,GA,ULSD,2.3458,0.2483,0.373,0,0.06,0.0975,3.125,3.749,3.125,0.624
37259,"LOVES #781",Madison,GA,ULSD,2.3456,0.2483,0.373,0,0.065,0.0975,3.129,3.949,3.129,0.82
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.4959,0.2483,0.373,0,0.065,0.1275,3.31,3.749,3.31,0.439
32311,"LOVES #819",Rincon,GA,ULSD,2.4959,0.2483,0.373,0,0.065,0.0975,3.28,3.489,3.28,0.209
11983,"LOVES #354",Thomson,GA,ULSD,2.331,0.2483,0.373,0,0.055,0.1275,3.135,3.849,3.135,0.714
11356,"LOVES #325",Tifton,GA,ULSD,2.3818,0.2483,0.373,0,0.0825,0.0975,3.183,3.949,3.183,0.766
23378,"LOVES #550",Valdosta,GA,ULSD,2.4446,0.2483,0.373,0,0.085,0.0975,3.248,3.849,3.248,0.601
11400,"LOVES #311","Waco ",GA,ULSD,2.348,0.2483,0.373,0,0.0675,0.0975,3.134,3.789,3.134,0.655
7262,"LOVES #771","West Point",GA,ULSD,2.3283,0.2483,0.373,0,0.145,0.0975,3.192,3.769,3.192,0.577
15057,"LOVES #411",Clive,IA,ULSD,2.2564,0.2483,0.325,0,0.06,0,2.89,3.889,2.89,0.999
15003,"LOVES #476",Davenport,IA,ULSD,2.3002,0.2483,0.325,0,0.08,0,2.954,3.989,2.954,1.035
44117,"LOVES #684",Ellsworth,IA,ULSD,2.2586,0.2483,0.325,0,0.0875,0,2.919,3.889,2.919,0.97
49061,"LOVES #670",Floyd,IA,ULSD,2.2586,0.2483,0.325,0,0.08,0,2.912,3.889,2.912,0.977
31255,"LOVES #869","Le Mars",IA,ULSD,2.2583,0.2483,0.325,0,0.0537,0,2.885,3.689,2.885,0.804
41221,"LOVES #882",Muscatine,IA,ULSD,2.3002,0.2483,0.325,0,0.08,0,2.954,3.489,2.954,0.535
15388,"LOVES #361","Newton ",IA,ULSD,2.2564,0.2483,0.325,0,0.055,0,2.885,3.889,2.885,1.004
47077,"LOVES #704","Pacific Junction",IA,ULSD,2.3186,0.2483,0.325,0,0.0675,0,2.959,3.789,2.959,0.83
15051,"LOVES #426",Shelby,IA,ULSD,2.3186,0.2483,0.325,0,0.06,0,2.952,3.789,2.952,0.837
15191,"LOVES #479","Sioux City",IA,ULSD,2.2583,0.2483,0.325,0,0.063,0,2.895,3.889,2.895,0.994
17118,"LOVES #702",Waterloo,IA,ULSD,2.2653,0.2483,0.325,0,0.0608,0,2.899,3.689,2.899,0.79
22230,"LOVES #812",Bliss,ID,ULSD,2.4085,0.2483,0.32,0,0.0825,0.01,3.069,3.849,3.069,0.78
12519,"LOVES #334","Heyburn ",ID,ULSD,2.4085,0.2483,0.32,0,0.08,0.01,3.067,3.849,3.067,0.782
12048,"LOVES #478","Idaho Falls",ID,ULSD,2.4088,0.2483,0.32,0,0.0775,0.01,3.065,3.749,3.065,0.684
12288,"LOVES #301","Post Falls",ID,ULSD,3.24,0.2483,0.32,0,0.1258,0.01,3.944,3.849,3.849,0
46081,"LOVES #766",Atkinson,IL,ULSD,2.2292,0.2483,0.558,0.1998,0.0695,0.011,3.316,3.689,3.316,0.373
42345,"LOVES #768",Channahon,IL,ULSD,2.2292,0.2483,0.558,0.21804,0.057,0.171,3.482,3.749,3.482,0.267
14200,"LOVES #746",Decatur,IL,ULSD,2.1824,0.2483,0.558,0.23406,0.0587,0.021,3.302,3.549,3.302,0.247
13312,"LOVES #292",Dwight,IL,ULSD,2.2292,0.2483,0.558,0.18974,0.1086,0.011,3.345,3.689,3.345,0.344
1273,"LOVES #800","Elk Grove Village",IL,ULSD,2.2292,0.2483,0.558,0.2628,0.0595,0.071,3.429,3.849,3.429,0.42
10345,"LOVES #834","Grant Park",IL,ULSD,2.2292,0.2483,0.558,0.18622,0.06,0.011,3.293,3.289,3.289,0
38070,"LOVES #688",Greenup,IL,ULSD,2.2531,0.2483,0.558,0.20068,0.057,0.011,3.328,3.889,3.328,0.561
13281,"LOVES #384",Greenville,IL,ULSD,2.1894,0.2483,0.558,0.22104,0.0575,0.011,3.285,3.889,3.285,0.604
13167,"LOVES #578",Hamel,IL,ULSD,2.1894,0.2483,0.558,0.19748,0.047,0.011,3.251,3.749,3.251,0.498
52045,"LOVES #763",Hampshire,IL,ULSD,2.2292,0.2483,0.558,0.21218,0.0937,0.061,3.402,3.789,3.402,0.387
13015,"LOVES #318",Ina,IL,ULSD,2.1991,0.2483,0.558,0.17485,0.112,0.011,3.303,3.789,3.303,0.486
13311,"LOVES #395",Kankakee,IL,ULSD,2.2292,0.2483,0.558,0.21186,0.0595,0.011,3.318,3.749,3.318,0.431
44129,"LOVES #685",Knoxville,IL,ULSD,2.3002,0.2483,0.558,0.23332,0.087,0.011,3.438,3.889,3.438,0.451
13341,"LOVES #367","Le Roy",IL,ULSD,2.1824,0.2483,0.558,0.24297,0.165,0.011,3.408,3.689,3.408,0.281
46114,"LOVES #803",Marion,IL,ULSD,2.1894,0.2483,0.558,0.24517,0.092,0.031,3.364,3.949,3.364,0.585
33146,"LOVES #804",Monmouth,IL,ULSD,2.3002,0.2483,0.558,0.2935,0.0687,0.031,3.5,3.589,3.5,0.089
6283,"LOVES #851","Monroe Center",IL,ULSD,2.1977,0.2483,0.558,0.15754,0.0437,0.011,3.216,3.789,3.216,0.573
40315,"LOVES #859",Morris,IL,ULSD,2.2292,0.2483,0.558,0.16066,0.062,0.011,3.269,3.789,3.269,0.52
51216,"LOVES #824","Mt Vernon",IL,ULSD,2.1991,0.2483,0.558,0.24324,0.082,0.011,3.342,3.789,3.342,0.447
13222,"LOVES #583","New Baden",IL,ULSD,2.1894,0.2483,0.558,0.22353,0.057,0.011,3.287,3.949,3.287,0.662
10409,"LOVES #867",Normal,IL,ULSD,2.1824,0.2483,0.558,0.25489,0.0725,0.091,3.407,3.599,3.407,0.192
14140,"LOVES #750",Oakwood,IL,ULSD,2.1824,0.2483,0.558,0.19016,0.0737,0.011,3.264,3.789,3.264,0.525
13121,"LOVES #529",Oglesby,IL,ULSD,2.2292,0.2483,0.558,0.18046,0.0695,0.011,3.296,3.689,3.296,0.393
40240,"LOVES #880",Olney,IL,ULSD,2.2531,0.2483,0.558,0.22741,0.0666,0.011,3.364,3.389,3.364,0.025
49099,"LOVES #754",Rochelle,IL,ULSD,2.1977,0.2483,0.558,0.18274,0.0435,0.011,3.241,3.789,3.241,0.548
18290,"LOVES #775",Rockford,IL,ULSD,2.1977,0.2483,0.558,0.21991,0.0362,0.011,3.271,3.349,3.271,0.078
13315,"LOVES #322",Roscoe,IL,ULSD,2.2292,0.2483,0.558,0.19994,0.0714,0.011,3.318,3.789,3.318,0.471
10177,"LOVES #758",Sauget,IL,ULSD,2.1894,0.2483,0.558,0.19157,0.052,0.011,3.25,3.749,3.25,0.499
24040,"LOVES #606","South Holland",IL,ULSD,2.2292,0.2483,0.558,0.2541,0.0762,0.101,3.467,3.749,3.467,0.282
44116,"LOVES #687","South Jacksonville",IL,ULSD,2.1894,0.2483,0.558,0.18551,0.09,0.011,3.282,3.789,3.282,0.507
44919,"LOVES #798",Tuscola,IL,ULSD,2.1824,0.2483,0.558,0.1966,0.075,0.011,3.271,3.889,3.271,0.618
13949,"LOVES #351","Utica ",IL,ULSD,2.2292,0.2483,0.558,0.17994,0.062,0.011,3.288,3.689,3.288,0.401
39251,"LOVES #425",WILMINGTON,IL,ULSD,2.2292,0.2483,0.558,0.19032,0.1603,0.061,3.447,3.389,3.389,0
30200,"LOVES #770",Wadsworth,IL,ULSD,2.2057,0.2483,0.558,0.21022,0.0947,0.059,3.376,3.849,3.376,0.473
13138,"LOVES #249",Williamsville,IL,ULSD,2.2504,0.2483,0.558,0.22896,0.057,0.041,3.384,3.689,3.384,0.305
14203,"LOVES #551",Angola,IN,ULSD,2.2214,0.2483,0.61,0,0.0875,0.01,3.177,3.949,3.177,0.772
14313,"LOVES #394",Demotte,IN,ULSD,2.2212,0.2483,0.61,0,0.0725,0.01,3.162,3.849,3.162,0.687
14115,"LOVES #417",Gary,IN,ULSD,2.2212,0.2483,0.61,0,0.0575,0.01,3.147,3.849,3.147,0.702
16125,"LOVES #729",Goshen,IN,ULSD,2.2214,0.2483,0.61,0,0.0625,0.01,3.152,3.849,3.152,0.697
14092,"LOVES #414",Haubstadt,IN,ULSD,2.306,0.2483,0.61,0,0.07,0.01,3.244,3.949,3.244,0.705
45195,"LOVES #879",Huntington,IN,ULSD,2.2718,0.2483,0.61,0,0.0708,0.01,3.211,3.319,3.211,0.108
14112,"LOVES #601",Knightstown,IN,ULSD,2.2279,0.2483,0.61,0,0.0725,0.01,3.169,3.889,3.169,0.72
22321,"LOVES #874",Lafayette,IN,ULSD,2.2212,0.2483,0.61,0,0.0845,0.01,3.174,3.889,3.174,0.715
16246,"LOVES #839",Leavenworth,IN,ULSD,2.3352,0.2483,0.61,0,0.0775,0.01,3.281,3.989,3.281,0.708
14389,"LOVES #323",Marion,IN,ULSD,2.2256,0.2483,0.61,0,0.0625,0.01,3.156,3.889,3.156,0.733
14938,"LOVES #355","Memphis ",IN,ULSD,2.3352,0.2483,0.61,0,0.0775,0.01,3.281,3.889,3.281,0.608
11426,"LOVES #876","Michigan City",IN,ULSD,2.2212,0.2483,0.61,0,0.06,0.01,3.15,3.849,3.15,0.699
14316,"LOVES #254",Mooresville,IN,ULSD,2.2279,0.2483,0.61,0,0.062,0.01,3.158,3.989,3.158,0.831
14182,"LOVES #600",Pendleton,IN,ULSD,2.2256,0.2483,0.61,0,0.065,0.01,3.159,3.889,3.159,0.73
14388,"LOVES #319",Pittsboro,IN,ULSD,2.2279,0.2483,0.61,0,0.0725,0.01,3.169,3.989,3.169,0.82
14081,"LOVES #633",Plymouth,IN,ULSD,2.2214,0.2483,0.61,0,0.08,0.01,3.17,3.949,3.17,0.779
14228,"LOVES #222","Richmond ",IN,ULSD,2.2279,0.2483,0.61,0,0.0725,0.01,3.169,3.889,3.169,0.72
14351,"LOVES #391","Saint Paul",IN,ULSD,2.2279,0.2483,0.61,0,0.0775,0.01,3.174,3.989,3.174,0.815
52006,"LOVES #664","Terre Haute",IN,ULSD,2.2279,0.2483,0.61,0,0.09,0.01,3.186,3.949,3.186,0.763
28095,"LOVES #710",Tipton,IN,ULSD,2.2256,0.2483,0.61,0,0.0549,0.01,3.149,3.949,3.149,0.8
14117,"LOVES #451",Whiteland,IN,ULSD,2.2279,0.2483,0.61,0,0.0725,0.01,3.169,4.089,3.169,0.92
14371,"LOVES #459",Whitestown,IN,ULSD,2.2279,0.2483,0.61,0,0.0625,0.01,3.159,3.889,3.159,0.73
14164,"LOVES #592",Woodburn,IN,ULSD,2.2718,0.2483,0.61,0,0.0833,0.01,3.223,3.679,3.223,0.456
44408,"LOVES #732",Abilene,KS,ULSD,2.2446,0.2483,0.26,0,0.055,0.0103,2.818,3.849,2.818,1.031
16088,"LOVES #647",Belleville,KS,ULSD,2.2446,0.2483,0.26,0,0.0901,0.0103,2.853,3.899,2.853,1.046
27049,"LOVES #692",Chanute,KS,ULSD,2.2145,0.2483,0.26,0,0.1142,0.0103,2.847,3.589,2.847,0.742
47037,"LOVES #695",Cunningham,KS,ULSD,2.2145,0.2483,0.26,0,0.0792,0.0103,2.812,3.889,2.812,1.077
16043,"LOVES #558","Dodge City",KS,ULSD,2.2145,0.2483,0.26,0,0.1287,0.0103,2.862,3.889,2.862,1.027
16242,"LOVES #455",Ellis,KS,ULSD,2.2496,0.2483,0.26,0,0.1075,0.0103,2.876,3.749,2.876,0.873
