"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-29
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
1277,"LOVES #368",Clanton,AL,ULSD,2.376,0.2483,0.3175,0,0.1187,0.02,3.081,3.649,3.081,0.568
8313,"LOVES #877",Cullman,AL,ULSD,2.3642,0.2483,0.3175,0,0.065,0.01,3.005,3.789,3.005,0.784
36091,"LOVES #773",Eutaw,AL,ULSD,2.3642,0.2483,0.3175,0,0.0522,0.06,3.042,3.589,3.042,0.547
1106,"LOVES #225",Evergreen,AL,ULSD,2.376,0.2483,0.3175,0,0.0949,0.07,3.107,3.689,3.107,0.582
1375,"LOVES #381",Falkville,AL,ULSD,2.3642,0.2483,0.3175,0,0.0825,0.03,3.043,3.789,3.043,0.746
14312,"LOVES #814",Hamilton,AL,ULSD,2.3987,0.2483,0.3175,0,0.08,0.03,3.075,3.649,3.075,0.574
2172,"LOVES #818",Heflin,AL,ULSD,2.3642,0.2483,0.3175,0,0.065,0.03,3.025,3.649,3.025,0.624
33059,"LOVES #718","Hope Hull",AL,ULSD,2.376,0.2483,0.3175,0,0.0625,0.03,3.034,3.689,3.034,0.655
21124,"LOVES #846",Irvington,AL,ULSD,2.4413,0.2483,0.3175,0,0.07,0.03,3.107,3.789,3.107,0.682
1173,"LOVES #466",Jasper,AL,ULSD,2.3642,0.2483,0.3175,0,0.0362,0.04,3.006,3.649,3.006,0.643
1157,"LOVES #206",Loxley,AL,ULSD,2.4413,0.2483,0.3175,0,0.068,0.09,3.165,3.849,3.165,0.684
1108,"LOVES #227","Mc Calla",AL,ULSD,2.3642,0.2483,0.3175,0,0.0475,0.02,2.998,3.649,2.998,0.651
1055,"LOVES #530",Moody,AL,ULSD,2.3642,0.2483,0.3175,0,0.0675,0.08,3.078,3.649,3.078,0.571
1113,"LOVES #566",Ozark,AL,ULSD,2.494,0.2483,0.3175,0,0.0825,0.07,3.212,3.789,3.212,0.577
1155,"LOVES #624",Prichard,AL,ULSD,2.4413,0.2483,0.3175,0,0.0675,0.08,3.155,3.749,3.155,0.594
1152,"LOVES #577",Shorter,AL,ULSD,2.376,0.2483,0.3175,0,0.0667,0.1,3.109,3.679,3.109,0.57
38263,"LOVES #774","Smiths Station",AL,ULSD,2.376,0.2483,0.3175,0,0.089,0.03,3.061,3.649,3.061,0.588
1147,"LOVES #304",Steele,AL,ULSD,2.3642,0.2483,0.3175,0,0.0587,0.08,3.069,3.849,3.069,0.78
1114,"LOVES #580",Tuscumbia,AL,ULSD,2.3642,0.2483,0.3175,0,0.1155,0.0175,3.063,3.789,3.063,0.726
8031,"LOVES #635",Alma,AR,ULSD,2.3051,0.2483,0.285,0,0.0455,0.003,2.887,3.629,2.887,0.742
40016,"LOVES #671",Blytheville,AR,ULSD,2.4699,0.2483,0.285,0,0.1025,0.003,3.109,3.739,3.109,0.63
52153,"LOVES #822",Clarksville,AR,ULSD,2.3762,0.2483,0.285,0,0.0875,0.003,3,3.589,3,0.589
6160,"LOVES #759",Hazen,AR,ULSD,2.3762,0.2483,0.285,0,0.065,0.003,2.978,3.549,2.978,0.571
4116,"LOVES #607",Jonesboro,AR,ULSD,2.3925,0.2483,0.285,0,0.0875,0.003,3.016,3.579,3.016,0.563
44598,"LOVES #689","Lake Village",AR,ULSD,2.3762,0.2483,0.285,0,0.0992,0.003,3.012,3.489,3.012,0.477
4198,"LOVES #457","Little Rock",AR,ULSD,2.3762,0.2483,0.285,0,0.06,0.003,2.973,3.549,2.973,0.576
10170,"LOVES #779",Malvern,AR,ULSD,2.4341,0.2483,0.285,0,0.087,0.003,3.057,3.849,3.057,0.792
4122,"LOVES #267",Morrilton,AR,ULSD,2.3762,0.2483,0.285,0,0.0875,0.003,3,3.589,3,0.589
4053,"LOVES #236","N Little Rock",AR,ULSD,2.3762,0.2483,0.285,0,0.06,0.003,2.973,3.549,2.973,0.576
4134,"LOVES #271",Ozark,AR,ULSD,2.3762,0.2483,0.285,0,0.0875,0.003,3,3.589,3,0.589
4150,"LOVES #275",Palestine,AR,ULSD,2.3925,0.2483,0.285,0,0.0555,0.003,2.984,3.689,2.984,0.705
35130,"LOVES #661","Pine Bluff",AR,ULSD,2.3762,0.2483,0.285,0,0.0751,0.003,2.988,3.489,2.988,0.501
4321,"LOVES #277",Prescott,AR,ULSD,2.4341,0.2483,0.285,0,0.0884,0.003,3.059,3.989,3.059,0.93
21236,"LOVES #884",Prescott,AR,ULSD,2.4341,0.2483,0.285,0,0.0884,0.003,3.059,3.989,3.059,0.93
4075,"LOVES #557",Searcy,AR,ULSD,2.3762,0.2483,0.285,0,0.07,0.003,2.983,3.649,2.983,0.666
4037,"LOVES #450","West Memphis",AR,ULSD,2.3925,0.2483,0.285,0,0.0575,0.003,2.986,3.689,2.986,0.703
3313,"LOVES #460",Benson,AZ,ULSD,2.6127,0.2483,0.26,0,0.0908,0.01,3.222,3.789,3.222,0.567
3079,"LOVES #280",Buckeye,AZ,ULSD,2.5607,0.2483,0.26,0,0.0758,0.01,3.155,4.049,3.155,0.894
3753,"LOVES #328","Chandler ",AZ,ULSD,2.5607,0.2483,0.26,0,0.0387,0.01,3.118,4.089,3.118,0.971
30448,"LOVES #972",ELOY,AZ,ULSD,2.5607,0.2483,0.26,0,0.0725,0.01,3.152,4.089,3.152,0.937
3087,"LOVES #265",Eloy,AZ,ULSD,2.5607,0.2483,0.26,0,0.0725,0.01,3.152,4.089,3.152,0.937
3084,"LOVES #296","Gila Bend",AZ,ULSD,2.5607,0.2483,0.26,0,0.1025,0.01,3.182,4.049,3.182,0.867
3082,"LOVES #278","Joseph City",AZ,ULSD,2.4916,0.2483,0.26,0,0.1899,0.01,3.2,4.189,3.2,0.989
3028,"LOVES #272",Kingman,AZ,ULSD,2.5279,0.2483,0.26,0,0.1558,0.01,3.202,4.049,3.202,0.847
3244,"LOVES #386","Lake Havasu City",AZ,ULSD,2.5279,0.2483,0.26,0,0.167,0.01,3.213,4.049,3.213,0.836
29105,"LOVES #722",Mayer,AZ,ULSD,2.5607,0.2483,0.26,0,0.0975,0.01,3.177,4.089,3.177,0.912
30348,"LOVES #350",Nogales,AZ,ULSD,2.6127,0.2483,0.26,0,0.0597,0.01,3.191,3.789,3.191,0.598
3081,"LOVES #286",Quartzsite,AZ,ULSD,2.5607,0.2483,0.26,0,0.135,0.01,3.214,4.089,3.214,0.875
3134,"LOVES #659",Tolleson,AZ,ULSD,2.5607,0.2483,0.26,0,0.062,0.01,3.141,4.089,3.141,0.948
49246,"LOVES #831",Willcox,AZ,ULSD,2.6127,0.2483,0.26,0,0.0821,0.01,3.213,4.189,3.213,0.976
3078,"LOVES #553",Williams,AZ,ULSD,2.5607,0.2483,0.26,0,0.1259,0.01,3.205,4.149,3.205,0.944
47463,"LOVES #971",Winslow,AZ,ULSD,2.5607,0.2483,0.26,0,0.17,0.01,3.249,4.189,3.249,0.94
3764,"LOVES #349",Yuma,AZ,ULSD,2.5103,0.2483,0.26,0,0.095,0.01,3.124,3.989,3.124,0.865
3495,"LOVES #830",Bakersfield,CA,ULSD,3.0157,0.2483,0.466,0.47336,0.0725,0.02465,4.301,4.949,4.301,0.648
5356,"LOVES #374",Barstow,CA,ULSD,2.9572,0.2483,0.466,0.48324,0.0825,0.02465,4.262,4.889,4.262,0.627
34155,"LOVES #755",Boron,CA,ULSD,2.9572,0.2483,0.466,0.47133,0.1165,0.02465,4.284,5.089,4.284,0.805
5266,"LOVES #207",Coachella,CA,ULSD,2.9679,0.2483,0.466,0.49044,0.1215,0.02465,4.319,4.789,4.319,0.47
5218,"LOVES #410",Corning,CA,ULSD,2.9912,0.2483,0.466,0.4572,0.1025,0.02465,4.29,4.889,4.29,0.599
5597,"LOVES #538",Lodi,CA,ULSD,2.9509,0.2483,0.466,0.45061,0.094,0.02465,4.234,4.889,4.234,0.655
5752,"LOVES #230","Lost Hills",CA,ULSD,2.938,0.2483,0.466,0.46969,0.124,0.02465,4.271,4.889,4.271,0.618
1217,"LOVES #736",Madera,CA,ULSD,2.938,0.2483,0.466,0.46668,0.1025,0.02465,4.246,5.049,4.246,0.803
42398,"LOVES #807",Patterson,CA,ULSD,2.9509,0.2483,0.466,0.45509,0.095,0.02465,4.24,5.089,4.24,0.849
5006,"LOVES #223","Ripon ",CA,ULSD,2.9509,0.2483,0.466,0.44892,0.0815,0.02465,4.22,4.989,4.22,0.769
