"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-02
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
44096,"LOVES #653",Eads,CO,ULSD,1.9463,0.2483,0.205,0,0.1342,0.14175,2.676,2.849,2.676,0.173
6047,"LOVES #517","Grand Junction",CO,ULSD,1.9463,0.2483,0.205,0,0.2508,0.14175,2.792,3.179,2.792,0.387
6142,"LOVES #377",Hudson,CO,ULSD,1.9463,0.2483,0.205,0,0.06,0.14175,2.601,3.039,2.601,0.438
6053,"LOVES #23",Lamar,CO,ULSD,1.9665,0.2483,0.205,0,0.1385,0.14175,2.7,2.779,2.7,0.079
2266,"LOVES #826",Parachute,CO,ULSD,1.9463,0.2483,0.205,0,0.2508,0.14175,2.792,3.249,2.792,0.457
6038,"LOVES #226",Pueblo,CO,ULSD,2.0219,0.2483,0.205,0,0.0945,0.14175,2.711,2.729,2.711,0.018
27380,"LOVES #1035",TRINIDAD,CO,ULSD,1.9931,0.2483,0.205,0,0.149,0.14175,2.737,3.049,2.737,0.312
13330,"LOVES #660",Walsenburg,CO,ULSD,1.9931,0.2483,0.205,0,0.149,0.14175,2.737,3.039,2.737,0.302
7225,"LOVES #646",Willington,CT,ULSD,2.2303,0.2483,0.489,0,0.0761,0,3.044,4.889,3.044,1.845
10281,"LOVES #228",Auburndale,FL,ULSD,2.2047,0.2483,0.389,0,0.065,0.02072,2.928,3.649,2.928,0.721
44300,"LOVES #708",Bushnell,FL,ULSD,2.2047,0.2483,0.389,0,0.0875,0.02072,2.95,3.289,2.95,0.339
10266,"LOVES #453",Cottondale,FL,ULSD,2.2278,0.2483,0.389,0,0.0662,0.02072,2.952,3.549,2.952,0.597
39001,"LOVES #627",Davenport,FL,ULSD,2.253,0.2483,0.389,0,0.0925,0.02072,3.004,3.649,3.004,0.645
10063,"LOVES #415","Fort Pierce",FL,ULSD,2.249,0.2483,0.389,0,0.12,0.02072,3.027,3.749,3.027,0.722
10101,"LOVES #467","Fort Pierce",FL,ULSD,2.249,0.2483,0.389,0,0.12,0.02072,3.027,3.749,3.027,0.722
25021,"LOVES #620",Hawthorne,FL,ULSD,2.253,0.2483,0.389,0,0.0925,0.02072,3.004,3.789,3.004,0.785
10165,"LOVES #603",Jacksonville,FL,ULSD,2.2167,0.2483,0.389,0,0.06,0.02072,2.935,3.689,2.935,0.754
20166,"LOVES #761",Jacksonville,FL,ULSD,2.2167,0.2483,0.389,0,0.057,0.02072,2.932,3.989,2.932,1.057
27278,"LOVES #828",Jacksonville,FL,ULSD,2.2167,0.2483,0.389,0,0.065,0.02072,2.94,3.649,2.94,0.709
10393,"LOVES #470",Jasper,FL,ULSD,2.1639,0.2483,0.389,0,0.1075,0.02072,2.929,3.229,2.929,0.3
31109,"LOVES #724","Lake City",FL,ULSD,2.2047,0.2483,0.389,0,0.1506,0.02072,3.013,3.579,3.013,0.566
36087,"LOVES #674","Lake Wales",FL,ULSD,2.253,0.2483,0.389,0,0.0875,0.02072,2.999,3.649,2.999,0.65
10382,"LOVES #379",Lee,FL,ULSD,2.2278,0.2483,0.389,0,0.105,0.02072,2.991,3.849,2.991,0.858
7138,"LOVES #802",Milton,FL,ULSD,2.2278,0.2483,0.389,0,0.1358,0.02072,3.022,3.499,3.022,0.477
49153,"LOVES #868",Mims,FL,ULSD,2.2606,0.2483,0.389,0,0.09,0.02072,3.009,3.789,3.009,0.78
49044,"LOVES #683","Moore Haven",FL,ULSD,2.2489,0.2483,0.389,0,0.1,0.02072,3.007,3.789,3.007,0.782
10127,"LOVES #561","Mossy Head",FL,ULSD,2.2278,0.2483,0.389,0,0.0985,0.02072,2.984,3.549,2.984,0.565
10118,"LOVES #495","North Fort Myers",FL,ULSD,2.2047,0.2483,0.389,0,0.1225,0.02072,2.985,3.789,2.985,0.804
10252,"LOVES #363",Ocala,FL,ULSD,2.2047,0.2483,0.389,0,0.1175,0.02072,2.98,3.379,2.98,0.399
10638,"LOVES #316","Ormond Beach",FL,ULSD,2.2606,0.2483,0.389,0,0.09,0.02072,3.009,3.789,3.009,0.78
36370,"LOVES #894","St Augustine",FL,ULSD,2.2167,0.2483,0.389,0,0.075,0.02072,2.95,3.789,2.95,0.839
26156,"LOVES #808",Albany,GA,ULSD,2.1639,0.2483,0.373,0,0.07,0.0975,2.953,3.849,2.953,0.896
11188,"LOVES #405",Brunswick,GA,ULSD,2.2167,0.2483,0.373,0,0.0595,0.0975,2.995,3.479,2.995,0.484
27148,"LOVES #735",Calhoun,GA,ULSD,2.0912,0.2483,0.373,0,0.0625,0.1275,2.903,3.459,2.903,0.556
1190,"LOVES #765",Commerce,GA,ULSD,2.1432,0.2483,0.373,0,0.05,0.0975,2.912,3.389,2.912,0.477
51171,"LOVES #801",Cordele,GA,ULSD,2.1639,0.2483,0.373,0,0.0825,0.0975,2.965,3.299,2.965,0.334
11098,"LOVES #320",Dublin,GA,ULSD,2.1313,0.2483,0.373,0,0.085,0.0975,2.935,3.569,2.935,0.634
27157,"LOVES #778",Ellabell,GA,ULSD,2.2787,0.2483,0.373,0,0.0775,0.1275,3.105,3.479,3.105,0.374
11466,"LOVES #359",Emerson,GA,ULSD,2.1289,0.2483,0.373,0,0.0645,0.0975,2.912,3.569,2.912,0.657
52100,"LOVES #893","Garden City",GA,ULSD,2.2787,0.2483,0.373,0,0.065,0.0975,3.063,3.389,3.063,0.326
11607,"LOVES #376",Hogansville,GA,ULSD,2.1289,0.2483,0.373,0,0.0775,0.0975,2.925,3.989,2.925,1.064
11302,"LOVES #307",Jackson,GA,ULSD,2.1289,0.2483,0.373,0,0.0712,0.1275,2.949,3.389,2.949,0.44
16060,"LOVES #698",Macon,GA,ULSD,2.1313,0.2483,0.373,0,0.06,0.0975,2.91,3.399,2.91,0.489
37259,"LOVES #781",Madison,GA,ULSD,2.1432,0.2483,0.373,0,0.065,0.0975,2.927,3.889,2.927,0.962
11956,"LOVES #338","Richmond Hill ",GA,ULSD,2.2787,0.2483,0.373,0,0.065,0.1275,3.093,3.449,3.093,0.356
32311,"LOVES #819",Rincon,GA,ULSD,2.2787,0.2483,0.373,0,0.065,0.0975,3.063,3.389,3.063,0.326
11983,"LOVES #354",Thomson,GA,ULSD,2.1023,0.2483,0.373,0,0.055,0.1275,2.906,3.689,2.906,0.783
11356,"LOVES #325",Tifton,GA,ULSD,2.1639,0.2483,0.373,0,0.0825,0.0975,2.965,3.949,2.965,0.984
23378,"LOVES #550",Valdosta,GA,ULSD,2.2278,0.2483,0.373,0,0.085,0.0975,3.032,3.349,3.032,0.317
11400,"LOVES #311","Waco ",GA,ULSD,2.1289,0.2483,0.373,0,0.0675,0.0975,2.915,3.399,2.915,0.484
7262,"LOVES #771","West Point",GA,ULSD,2.1052,0.2483,0.373,0,0.145,0.0975,2.969,3.929,2.969,0.96
